step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy
491363,1586,491363,21955.890451669693,496121,0.006601443131059201,248,1586,0,0.0022227773598945443,0.007792133837938309,0.0,0.0,0.00956787611332829,0.01464990000022226,0.0016803813526016366,0.0400376396761343,0.041461699998762924,0.0005460992761252961,0.04129871600016486,6,0.0023337627530798104,0.0043876999989151955,0.00039195962331080547,,,,
491610,1587,491610,21967.22077345848,496371,0.006632479659405658,248,1587,0,0.002232938827311896,0.0076786912977695465,0.0,0.0,0.009546219028331842,0.015316199998778757,0.0017618361161266403,0.04004148866400134,0.042642599997634534,0.0006071193853241656,0.04120162999774038,11,0.0023508174089355034,0.003967099997680634,0.00038444409368717196,-23257.80078125,0.8387956619262695,24.65219497680664,-2.7382779121398926
491857,1588,491857,21978.544169425964,496621,0.007384674677771958,248,1588,0,0.002485958346222751,0.009412485174834728,0.0,0.0,0.009300825910959468,0.01492349999898579,0.0017051308683599842,0.040005283400687736,0.04099309999946854,0.0005089840683141459,0.04089855999896827,0,0.002319331174148534,0.0035143999994033948,0.0003813061074033412,,,,
492104,1589,492104,21989.867110967636,496871,0.0074596203772311735,248,1589,0,0.0025107881578620554,0.007455321494489908,0.0,0.0,0.009376776113360673,0.014641899997513974,0.0017930898367202895,0.04000072064780044,0.04132259999823873,0.00047667018183857176,0.04088498600031017,2,0.0023226238864823717,0.0033913999977812637,0.0003936181210300985,,,,
492351,1590,492351,22001.18873357773,497121,0.006885836693968882,248,1590,0,0.0023171372892735937,0.0087733194231987,0.0,0.0,0.009405985829900659,0.015868000002228655,0.0017602980952901271,0.04003296558708855,0.041323400000692345,0.00047300332965388866,0.04093656400196778,2,0.0023776829959667968,0.003909499999281252,0.0003933031216075903,,,,
492598,1591,492598,22012.512101650238,497371,0.007642184926949336,248,1591,0,0.0025713121557923695,0.009052575565874577,0.0,0.0,0.00976354412954319,0.015933499998936895,0.0018162516655600282,0.04000800202436816,0.041478299997834256,0.0004432004671507947,0.040776270001151714,2,0.002329952631551991,0.00453890000062529,0.00040405267193464796,,,,
492845,1592,492845,22023.85578560829,497621,0.007042991260388201,248,1592,0,0.00236991443231208,0.007035315502434969,0.0,0.0,0.009400212955546824,0.015639900000678608,0.001787704498832484,0.04004180323889468,0.041533500003424706,0.0005191166805938719,0.04124503799939703,8,0.0022817226720207723,0.0032408999977633357,0.00030092049894857135,,,,
493092,1593,493092,22035.216081619263,497871,0.007522199566966668,248,1593,0,0.0025307095165478513,0.009513337165117264,0.0,0.0,0.009534676518088097,0.01584710000315681,0.001836683632930189,0.0400312939271957,0.041483199998765485,0.0005354592576098972,0.04121091800050635,5,0.0022923344130603538,0.003378500001417706,0.00032241748396937827,,,,
493339,1594,493339,22046.59214782715,498121,0.0070198655256092,248,1594,0,0.0023614416695049694,0.009962868876755238,0.0,0.0,0.009670330364285848,0.014967499999329448,0.00186496743965706,0.04003865384622354,0.04135089999908814,0.0005531168175132364,0.04119671800050128,6,0.0023670076923529705,0.004187700000329642,0.00039641410602742977,,,,
493586,1595,493586,22057.917949199677,498371,0.007421147923675604,248,1595,0,0.002496553744476255,0.0071855573914945126,0.0,0.0,0.009898264777235925,0.016124599998875055,0.002168296699922419,0.04004304412959062,0.0414426999996067,0.0005780001024994586,0.04120242199962376,8,0.0024202562754330184,0.00384920000215061,0.0004513888486410615,,,,
493833,1596,493833,22069.247589349747,498621,0.00814308988487655,248,1596,0,0.0027398607214690267,0.007764824200421572,0.0,0.0,0.009956734413009486,0.016908199999306817,0.002170724311866298,0.04002363360324615,0.04128330000094138,0.0005649020710482626,0.041186504001525466,8,0.0024196935222944413,0.004119499997614184,0.0004533631513694564,,,,
494080,1597,494080,22080.605993032455,498871,0.008312236391977328,248,1597,0,0.002796301093880057,0.007593313232064247,0.0,0.0,0.01029420971645604,0.0162467000009201,0.00223072943875426,0.040028069230867123,0.04156890000012936,0.0005254691514636302,0.04099285399875953,3,0.0025349287451559496,0.004452699999092147,0.0005072376800750511,-25612.728515625,0.631049394607544,26.46055793762207,-2.8073558807373047
494327,1598,494327,22091.93666768074,499121,0.007499178771587105,248,1598,0,0.0025229352289780735,0.009319650009274483,0.0,0.0,0.010054005667889988,0.017077299999073148,0.002270450595157925,0.040037450607444694,0.04168740000022808,0.0005548870752073996,0.041336448000656674,5,0.0024858295546142575,0.003933500000130152,0.0005195764765880175,,,,
494574,1599,494574,22103.260529994965,499371,0.007466053076947096,248,1599,0,0.002512821485769593,0.009108927100896835,0.0,0.0,0.009808296761025395,0.01685910000014701,0.0021518945840206913,0.04000257287448534,0.042042400000354974,0.0005609647557902756,0.04097552799772529,3,0.0024837372468528526,0.004351200001110556,0.0005010768390591825,,,,
494821,1600,494821,22114.577149152756,499621,0.008308810560241044,248,1600,0,0.0027953522803140767,0.008884190581738949,0.0,0.0,0.009540266396717248,0.016313700001774123,0.00203012257941765,0.040003647773119155,0.04135790000145789,0.0005667641612973626,0.04101882799819578,3,0.002425506477512731,0.004495099998166552,0.0005116164688191607,,,,
495068,1601,495068,22125.914002895355,499871,0.0075565314114278154,248,1601,0,0.0025414328295101448,0.009315609000623226,0.0,0.0,0.010001235627605786,0.01576070000010077,0.002223679288914407,0.040036497570717214,0.04124709999814513,0.0005422208398754117,0.04116120600017894,11,0.0024829392712100206,0.00435029999789549,0.0005201271604156732,,,,
495315,1602,495315,22137.288905858994,500121,0.006887294498165005,248,1602,0,0.002318143806112329,0.009495020844042301,0.0,0.0,0.009502203238968688,0.0158255000023928,0.0018517593982302174,0.04002987246986972,0.04135839999798918,0.0005484615600675335,0.041129034000769026,6,0.0024137202428229886,0.004030799998872681,0.0004536438102587468,,,,
495562,1603,495562,22148.646605968475,500371,0.007909618949726957,248,1603,0,0.0026599650888285043,0.008487483486533165,0.0,0.0,0.009652591093090671,0.020667999997385778,0.002159075616495386,0.04001347125514489,0.041204999997717096,0.0005263874203083757,0.041018314000757526,3,0.002378230769101668,0.004047799997351831,0.0004771644359273552,,,,
495809,1604,495809,22159.96679663658,500621,0.008075608023929785,248,1604,0,0.0027153534892638545,0.009524584747850895,0.0,0.0,0.01024701781370307,0.017189500002132263,0.0023732773678234722,0.040004717004032374,0.04123709999839775,0.00047586492338037303,0.04090451200092502,2,0.002504535222697418,0.005329700001311721,0.0005792245330800073,,,,
496056,1605,496056,22171.28976559639,500871,0.008836087531249212,248,1605,0,0.002969923388938637,0.009701389819383621,0.0,0.0,0.010286541295543959,0.016030799997679424,0.002274637178813635,0.040000334412899005,0.04091350000089733,0.0004607199159197917,0.04076821600079711,0,0.0025451198380471345,0.0044516000016301405,0.0005649368524942234,,,,
496303,1606,496303,22182.65176343918,501121,0.008843344231808523,248,1606,0,0.0029721131633719308,0.008339387364685535,0.0,0.0,0.01032669757076196,0.020203800002491334,0.002379495764403161,0.04003419676127333,0.04188689999864437,0.0005314310637456343,0.041131557999542566,5,0.0024867259108807623,0.004414499999256805,0.0005690341803862454,,,,
496550,1607,496550,22193.983402252197,501371,0.008861308163592554,248,1607,0,0.0029788670613749174,0.00776156410574913,0.0,0.0,0.009920853441321317,0.018982300000061514,0.002306195903994781,0.04000506234814039,0.041195300000254065,0.0005013525297275213,0.041066946000646566,4,0.002413217004130878,0.004256600001099287,0.00044454742458871434,-24786.72265625,0.7836644053459167,26.809289932250977,-2.761713981628418
496797,1608,496797,22205.3467130661,501621,0.008710912566272114,248,1608,0,0.0029275837094305205,0.009349316358566284,0.0,0.0,0.010557744939315349,0.016108000003441703,0.002331383885514836,0.04000547044527663,0.0411086999993131,0.0005261481940162765,0.04102318200020818,3,0.002465035222816707,0.004793100000824779,0.0005172121462766545,,,,
497044,1609,497044,22216.703374147415,501871,0.009108247402288635,248,1609,0,0.003061014700506348,0.010949235409498215,0.0,0.0,0.010214470445304174,0.016284299999824725,0.0022636475623011667,0.040008081781279875,0.04112919999897713,0.0005025128190896958,0.04090456000267295,2,0.0024581275305212077,0.004634799999621464,0.0005716354756383687,,,,
497291,1610,497291,22228.023748874664,502121,0.008119843921892148,248,1610,0,0.00273100447591259,0.008035502396523952,0.0,0.0,0.010325503643735986,0.01957859999674838,0.0022846648259868627,0.04004447166014664,0.04187900000033551,0.0005642392655169652,0.04112144199869362,5,0.002525102429395105,0.004043699998874217,0.0005364827830695525,,,,
497538,1611,497538,22239.366042613983,502371,0.008693567067163024,248,1611,0,0.00292355816688336,0.00940263643860817,0.0,0.0,0.009996038866462657,0.017129100000602193,0.0022481799968091286,0.040031296761137,0.041434599999774946,0.0005389747866128273,0.04104687799757812,4,0.002505391093031885,0.004052299998875242,0.0005243786820658582,,,,
497785,1612,497785,22250.683059692383,502621,0.009127123370734755,248,1612,0,0.003068867085652704,0.007707410492002964,0.0,0.0,0.010512304453293299,0.01644049999958952,0.0021193730936408628,0.040026340890631125,0.041444899998168694,0.0005061803143716542,0.04102638999996998,4,0.002377049392616534,0.0036767999990843236,0.0004342637188091073,,,,
498032,1613,498032,22262.01185441017,502871,0.008410539668899417,248,1613,0,0.0028267323470513913,0.00815134309232235,0.0,0.0,0.009742901214503429,0.015965200000209734,0.0020676978960225676,0.04004243643742775,0.04143109999859007,0.0004828224173465819,0.04113549799847533,7,0.0023542344128889285,0.0034641999991436023,0.0004118349192964458,,,,
498279,1614,498279,22273.353818178177,503121,0.009306088335170267,248,1614,0,0.0031283735250678636,0.007941666059195995,0.0,0.0,0.009863954655869572,0.015764399999170564,0.002025954548038457,0.04001550121462163,0.0412480000013602,0.0004914330784275391,0.04092031799962569,2,0.002314098785351043,0.004157999999733875,0.0004081098977283781,,,,
498526,1615,498526,22284.704479694366,503371,0.009614597788798519,248,1615,0,0.00323092200538198,0.009277023375034332,0.0,0.0,0.01002362267201887,0.01557669999965583,0.002057952716935099,0.040046165991820315,0.041543499999534106,0.0005076508345596612,0.041100496001163264,5,0.002345910121368382,0.0041282999991381075,0.0004145660576354242,,,,
498773,1616,498773,22296.02615380287,503621,0.009429451565015045,248,1616,0,0.0031698265982765495,0.0094462800770998,0.0,0.0,0.009882912955496427,0.01558149999982561,0.002096662499534679,0.0400006319840856,0.04130740000255173,0.0005545724859347204,0.04112788599828491,5,0.002277523886658881,0.0035041999981331173,0.00037093297843483015,,,,
499020,1617,499020,22307.355568885803,503871,0.009532379744600545,248,1617,0,0.0032059007101070754,0.008907039649784565,0.0,0.0,0.00996578582985808,0.015363299997261493,0.001990619117445399,0.04004405303646717,0.04176689999803784,0.0006024225479566495,0.0411852379971242,11,0.0023440299594984816,0.003763299999263836,0.00040526732350003346,-26900.14453125,-0.7986277341842651,27.522789001464844,-3.2409214973449707
499267,1618,499267,22318.68264389038,504121,0.008757221206169574,248,1618,0,0.0029442401846608846,0.0089004747569561,0.0,0.0,0.009618764777349917,0.014881299997796305,0.0017450937768288676,0.04000517044517213,0.040992300000652904,0.0005095164167177155,0.04093354400174576,0,0.0023257595141905384,0.0036717000002681743,0.0004788530365848148,,,,
499514,1619,499514,22330.05326128006,504371,0.008866979396102195,248,1619,0,0.0029799624096467007,0.009665120393037796,0.0,0.0,0.009918215789460777,0.016030499999033054,0.0020123620579108547,0.040039963967612,0.04140280000137864,0.0005031619636422064,0.041182147999861626,5,0.0024063331985096532,0.003852600002574036,0.00045323170586805954,,,,
499761,1620,499761,22341.427881240845,504621,0.009253515314839068,248,1620,0,0.0031102584680117997,0.008924427442252636,0.0,0.0,0.010038343724747083,0.016475100001116516,0.002031965839559094,0.04003726356264959,0.041212100000848295,0.0004528692190092121,0.04091805800082511,2,0.0023744680162524874,0.00377920000028098,0.00040666296249324745,,,,
500008,1621,500008,22352.788294553757,504871,0.009835582738755812,248,1621,0,0.00330627459827097,0.00920155644416809,0.0,0.0,0.010166248583059517,0.015653300000849413,0.001979756698466168,0.04004791133617546,0.041149699998641154,0.0004813509965433863,0.04108745600162365,6,0.002394079757039671,0.003492999996524304,0.0004189929267122495,,,,
500255,1622,500255,22364.131864070892,505121,0.009378378075386887,248,1622,0,0.003152000704146978,0.010364736430346966,0.0,0.0,0.010029138866539215,0.015520000000833534,0.0018377502712590289,0.04004549959500738,0.041671999999380205,0.0004896286936834534,0.040975242000495196,3,0.002304545344158829,0.003482399999484187,0.0004208173833442485,,,,
500502,1623,500502,22375.459144830704,505371,0.008941161563346855,248,1623,0,0.0030047676671881253,0.008993093855679035,0.0,0.0,0.00971047246963531,0.020743799999763723,0.0020230349648103596,0.0400383979755384,0.04164930000115419,0.0005273234847770354,0.041390909999463474,7,0.002369033198413413,0.003617800000938587,0.0003845139385170554,,,,
500749,1624,500749,22386.82716012001,505621,0.00856994648904482,248,1624,0,0.0028797666614522196,0.008106042630970478,0.0,0.0,0.009794605263133688,0.019981900000857422,0.0020002287488005204,0.04002806113365421,0.041744300000573276,0.0005274238599504463,0.041279448000059345,7,0.0023540931174594972,0.004913600001600571,0.00043897235846278185,,,,
500996,1625,500996,22398.18706870079,505871,0.009347221177839218,248,1625,0,0.003141463499031811,0.01173351425677538,0.0,0.0,0.010246911336028494,0.015701100001024315,0.002099846679022714,0.04000427206480491,0.041078900001593865,0.0005305115647005272,0.040979009998991386,2,0.002274838461523436,0.0035295000016049016,0.0004179833090875879,,,,
501243,1626,501243,22409.508714914322,506121,0.009299161519685909,248,1626,0,0.0031248326199748854,0.010013019666075706,0.0,0.0,0.01042860688254068,0.162592599997879,0.009903910840807498,0.04000006396763122,0.16624550000051386,0.008926811864246867,0.04095117600154481,1,0.0022833396759952196,0.003865299997414695,0.0005052929000703723,,,,
501490,1627,501490,22420.837235212326,506371,0.009281312897599031,248,1627,0,0.0031192280600202313,0.007996669970452785,0.0,0.0,0.009647185425138571,0.016883800002688076,0.0019238777002189734,0.0400434704454007,0.04119219999847701,0.0004799014132956444,0.04097541400049522,3,0.0023391437247379725,0.00367529999857652,0.0003956725771590039,-27098.587890625,1.5625674724578857,29.32676887512207,-2.5375187397003174
501737,1628,501737,22432.215246915817,506621,0.008806691257941056,248,1628,0,0.002960800406482679,0.009926333092153072,0.0,0.0,0.010549895951331373,0.016997300001094118,0.0023219306393091922,0.04004728461514467,0.04158559999996214,0.0005299791121066161,0.04114475600188598,8,0.002485242510131496,0.00445439999748487,0.0005302093696326625,,,,
501984,1629,501984,22443.569828748703,506871,0.009184736886327139,248,1629,0,0.0030870998898829003,0.009259846992790699,0.0,0.0,0.009690039676194868,0.01529830000072252,0.0019349766637934492,0.04003689919033645,0.041930300001695286,0.0005187588879282421,0.040924632000460405,2,0.002409268421085475,0.003948999998101499,0.0004480309024422646,,,,
502231,1630,502231,22454.902605056763,507121,0.00942923386740208,248,1630,0,0.0031695798396310327,0.01088834647089243,0.0,0.0,0.009593886639792066,0.015352800000982825,0.0018394108189678192,0.04000411943319786,0.041076400000747526,0.0004642084903071411,0.04089314599863428,1,0.0023801603238982044,0.004128199998376658,0.00043164688790721335,,,,
502478,1631,502478,22466.27384209633,507371,0.009219243323559506,248,1631,0,0.0030980772914312358,0.008731902576982975,0.0,0.0,0.010238248987801714,0.01868810000087251,0.002393984553466542,0.04003669190284045,0.04131280000001425,0.0005501163803714363,0.041147118000808405,6,0.0024778376517847777,0.0040055999998003244,0.0004562216232180383,,,,
502725,1632,502725,22477.619793653488,507621,0.009428406271518338,248,1632,0,0.003168389839453495,0.00852121226489544,0.0,0.0,0.01010097813770316,0.017834700000094017,0.0021852516538317674,0.04000285627534681,0.0413302000015392,0.0005309586466856746,0.04108630999915476,4,0.0024292744939722853,0.004040399999212241,0.0004563032174801792,,,,
502972,1633,502972,22488.966017484665,507871,0.009869796640384459,248,1633,0,0.0033168847981693444,0.008953693322837353,0.0,0.0,0.009734588663918787,0.016093599999294383,0.0018611188330118775,0.04004064615387156,0.041376799999852665,0.00051667019381145,0.04116630599899509,6,0.002438517004156156,0.004053700002259575,0.00045190642475052367,,,,
503219,1634,503219,22500.331751585007,508121,0.009348880518194685,248,1634,0,0.0031415322447437867,0.008691960014402866,0.0,0.0,0.010353451821899918,0.016453800002636854,0.0023737079186136266,0.04002295141707496,0.0413401999976486,0.0004963185815353089,0.04109191200055647,4,0.0025213404858268292,0.004202899999654619,0.0005634814809497055,,,,
503466,1635,503466,22511.690972328186,508371,0.010224811828188015,248,1635,0,0.0034368667522592716,0.00920332781970501,0.0,0.0,0.009940208097133783,0.019412099998589838,0.0022559329814970347,0.04003310607291305,0.041019000000233063,0.0004415681361320602,0.040931936001215946,1,0.0025004048582169024,0.004073199997947086,0.0005469699196884785,,,,
503713,1636,503713,22523.021904706955,508621,0.010022085142351112,248,1636,0,0.0033678037588317474,0.009903031401336193,0.0,0.0,0.010043995951439974,0.01705229999788571,0.0023423211881267517,0.040020870850264186,0.04170049999811454,0.0005148875125191449,0.041176943999453215,9,0.0024832080969880836,0.004322100001445506,0.000496071918520531,,,,
503960,1637,503960,22534.40680885315,508871,0.00948873101984748,248,1637,0,0.003189936924290152,0.00980984978377819,0.0,0.0,0.010252540080820122,0.01672580000013113,0.0022799540144206446,0.040041706072737326,0.04112329999770736,0.00043260105498860423,0.04093981000005442,3,0.0024885862348964136,0.004255200001352932,0.0004839519033630042,-37817.484375,0.07513236999511719,31.321535110473633,-2.9781863689422607
504207,1638,504207,22545.75581097603,509121,0.0101035175781866,248,1638,0,0.0033965513574648575,0.009616869501769543,0.0,0.0,0.00995780526330932,0.016641800000797957,0.002277616711926605,0.04003775829939996,0.041113100000075065,0.0004886067358639268,0.04104309200127318,4,0.002483246558731038,0.0043374000015319325,0.0004945100919730037,,,,
504454,1639,504454,22557.088174819946,509371,0.009402758351176248,248,1639,0,0.0031619224039698773,0.008201695047318935,0.0,0.0,0.009798425101423057,0.016356500000256347,0.002067211647457573,0.04003491012149112,0.04156869999860646,0.000511475870725523,0.04119451599814056,7,0.002451800404882166,0.004155300001002615,0.00044628420697294976,,,,
504701,1640,504701,22568.416134119034,509621,0.010603324638619158,248,1640,0,0.003564906174189321,0.011080904863774776,0.0,0.0,0.009870474493803376,0.016204600000492064,0.0021094859099116967,0.040002833603153584,0.04157340000165277,0.0005351853018079639,0.04115247600042494,6,0.0024566797570580888,0.004530199999862816,0.0005459232631046581,,,,
504948,1641,504948,22579.77051305771,509871,0.010232617182989838,248,1641,0,0.0034393600626865537,0.008554596453905106,0.0,0.0,0.009715006882432039,0.01624969999829773,0.001983545115626773,0.04000062105285773,0.04188879999855999,0.000544662014272158,0.041097007999851484,5,0.002489264372497965,0.004589000000123633,0.0005953228671346018,,,,
505195,1642,505195,22591.136086702347,510121,0.01021862952271762,248,1642,0,0.0034351512425224253,0.010611070320010185,0.0,0.0,0.0097971530366216,0.01600239999970654,0.0021812429470357596,0.04000674898783075,0.04144339999766089,0.0005118237082760405,0.04098656800102617,3,0.0025244283402453627,0.0042714000010164455,0.0005731785680643765,,,,
505442,1643,505442,22602.505610227585,510371,0.010168105933995527,248,1643,0,0.003417427462643959,0.008744070306420326,0.0,0.0,0.010199563562880513,0.016808799999125767,0.0022866431292027614,0.04002560485819065,0.04139930000019376,0.000541511195043514,0.041121855999081164,4,0.0025351995952261953,0.00412010000218288,0.0005466942603891371,,,,
505806,1644,505806,22618.551227808,510738,1.1396332641473594,365,1644,0,0.26731974611972614,1.9394360780715942,0.0,0.0,0.01006371456051156,0.01599480000004405,0.0020706072116864964,0.04000996401093569,0.041347599999426166,0.0005287930273838296,0.04115350000036415,8,0.002389206593421817,0.004624200002581347,0.0005195985474165867,,,,
506053,1645,506053,22629.920567274094,510988,0.008834807752791008,248,1645,0,0.0029695081033306423,0.00929494109004736,0.0,0.0,0.009749632388591245,0.01576980000027106,0.0020254304375349028,0.0400547101212746,0.0419445999978052,0.0005699933133166126,0.041371808001058524,10,0.0023726485829566124,0.003926100001990562,0.00042310836559933276,,,,
506300,1646,506300,22641.2853372097,511238,0.007848612307358328,248,1646,0,0.0026386299060475486,0.008188262581825256,0.0,0.0,0.009765672469496311,0.015933599999698345,0.0019713232297922964,0.04005562469640642,0.04162400000132038,0.0005434650134003859,0.04135721200116677,10,0.0023757477734054804,0.003804100000706967,0.0004440176851562108,-27267.205078125,1.548793911933899,29.026622772216797,-2.540158271789551
506547,1647,506547,22652.618635892868,511488,0.009840333619374798,248,1647,0,0.0033076394375389246,0.007913891226053238,0.0,0.0,0.010140762348153377,0.01646970000001602,0.0021424852658530023,0.04004033846138606,0.04194250000000466,0.000493435530150248,0.041134856000717264,5,0.002398930769242857,0.004291699999157572,0.0004532072830488422,,,,
506794,1648,506794,22663.943133354187,511738,0.009365919791251183,248,1648,0,0.0031472745961969675,0.008460373617708683,0.0,0.0,0.01006684008087781,0.018270600001415005,0.0020412254587924643,0.04000662712580659,0.04260459999932209,0.0005257299490114772,0.041005101999326145,3,0.0023927805666581524,0.00381569999808562,0.0004880614486441171,,,,
507041,1649,507041,22675.265301465988,511988,0.009463297527723256,248,1649,0,0.0031809017206298096,0.01005225908011198,0.0,0.0,0.00963031740902512,0.017591200001334073,0.0019597754230208353,0.04000353441287472,0.041139999997540144,0.0004439932634370681,0.04094445399889082,2,0.0023821526315756783,0.003767800000787247,0.0004355246127575965,,,,
507288,1650,507288,22686.592856884003,512238,0.008985357033001774,248,1650,0,0.0030196908691939297,0.008354774676263332,0.0,0.0,0.010225509716737977,0.017263800000364427,0.0021228520183612727,0.04000483684210311,0.04130029999942053,0.0005548590156772397,0.041141450001086925,6,0.0024432724697211606,0.003759300001547672,0.00037804171414247413,,,,
507731,1651,507731,22705.804848194122,512684,1.2501129086346383,444,1651,0,0.242036089293522,2.682497262954712,0.0,0.0,0.009921654853204112,0.023097999997844454,0.0021182727788427377,0.040003441534975516,0.041398500001378125,0.0005105257656066925,0.040986658000038007,4,0.0022923550790577337,0.003402400001505157,0.00031658228795903974,,,,
508562,1652,508562,22740.526576280594,513518,26.123543878595378,832,1652,0,4.106587703065106,15.038942337036133,0.0,0.0,0.009431563778481308,0.019507400000293273,0.0017846710278513471,0.04000159374251608,0.04168129999743542,0.000504817300352892,0.04100135000044247,9,0.002332298916934207,0.0036739000024681445,0.0003859128287139936,,,,
508901,1653,508901,22755.557435035706,513860,5.379611531341904,340,1653,0,1.6386756919153627,11.64566707611084,0.0,0.0,0.009947577286237791,0.015686499998992076,0.0020412329385113915,0.040010836578218426,0.041190699997969205,0.0005244944881466632,0.04100357200106373,4,0.0024478935102387337,0.004062100000737701,0.000441146572400056,,,,
510746,1654,510746,22830.972484111786,515708,161.30288595421462,1846,1654,0,10.011862272979265,22.806232452392578,0.0,0.0,0.00979499165310837,0.018563699999504024,0.0021283216814324637,0.04003412753382545,0.04212560000087251,0.0005322144585752519,0.04116770400010864,43,0.002404720596169364,0.005234299998846836,0.0004641821090702854,,,,
511425,1655,511425,22859.612154245377,516390,20.45650778063787,680,1655,0,3.3181469488385225,18.370670318603516,0.0,0.0,0.009700086303448338,0.017138399998657405,0.002071362612597407,0.04002307849783253,0.04176210000150604,0.0005455969212873623,0.04125946999927692,13,0.0024197142857394958,0.00413720000142348,0.0004827363164578934,,,,
511672,1656,511672,22870.951187372208,516640,0.014822136756194683,248,1656,0,0.004981430516167048,0.016997355967760086,0.0,0.0,0.009574147773193603,0.016225600000325358,0.001922425893455558,0.04000493157897434,0.04100839999955497,0.00048801925123341197,0.040904013999388554,1,0.0023516959513306406,0.004073299998708535,0.00044366311953401903,,,,
511919,1657,511919,22882.281136512756,516890,0.02061270051077622,248,1657,0,0.006928706903577662,0.022420402616262436,0.0,0.0,0.009987078947417493,0.016540700002224185,0.002341172877182508,0.04004830728726403,0.041732200003025355,0.0005639958480290566,0.04120193399867276,7,0.002423151417011829,0.004075400000147056,0.0004763517660138,,,,
512166,1658,512166,22893.611396312714,517140,0.016975467495391375,248,1658,0,0.0057052237471291465,0.02109595574438572,0.0,0.0,0.010304835222782624,0.01720750000094995,0.0023533262267916907,0.04003635141703956,0.04145020000214572,0.000534464902567694,0.041077805999157134,5,0.0024142684209812575,0.004141800000070361,0.00046634621259136636,,,,
512413,1659,512413,22904.951333284378,517390,0.01865652084259457,248,1659,0,0.0062692180094487526,0.02300090156495571,0.0,0.0,0.010043235222705563,0.016090200002508936,0.00231928904207183,0.04004222105277774,0.04153740000037942,0.0005349571251696677,0.04110884999994596,10,0.0024076882590107792,0.004006099999969592,0.00047987883544972285,,,,
512660,1660,512660,22916.31190085411,517640,0.015512960829348357,248,1660,0,0.005213684184479549,0.018874941393733025,0.0,0.0,0.00983116153830536,0.017755000000761356,0.002214191971066025,0.039997387449416735,0.04111360000024433,0.0004892130410575485,0.04091156000038609,2,0.0024378105263756673,0.004013399997347733,0.0004883645189319378,-38931.125,-0.9695320129394531,34.537376403808594,-3.2737162113189697
512907,1661,512907,22927.62905883789,517890,0.01671111114722491,248,1661,0,0.005616593569415742,0.019665919244289398,0.0,0.0,0.00997650364365194,0.0162638000001607,0.0021648334662891103,0.040041225101244506,0.0413351999995939,0.0005113040890649023,0.04104127200116636,3,0.0025272012145262255,0.004799599999387283,0.000547445122051171,,,,
513154,1662,513154,22938.968586206436,518140,0.01373880068413448,248,1662,0,0.004617570357368095,0.01548841129988432,0.0,0.0,0.009670488259267616,0.015607499997713603,0.001982428447195601,0.04004428056685555,0.041519900001731,0.000521071846040906,0.04109577000119316,5,0.0023648465588193496,0.003920699997252086,0.00040731815777995896,,,,
513401,1663,513401,22950.32379436493,518390,0.018539020014063885,248,1663,0,0.006230164446019297,0.020569173619151115,0.0,0.0,0.009686128339940057,0.015958199997839984,0.0020376643608368957,0.03999975870454968,0.04143380000095931,0.0005454050291449261,0.04110625000081199,6,0.0023966109311667192,0.003964899999118643,0.00043954327489803275,,,,
513648,1664,513648,22961.697610139847,518640,0.018326772001570436,248,1664,0,0.006159609030169855,0.018826542422175407,0.0,0.0,0.009582908906875982,0.01660719999927096,0.002060353386480173,0.0400379056680447,0.041751799999474315,0.0005575182831797465,0.04135049600015918,9,0.002419780566858322,0.004741700002341531,0.0005050404051694966,,,,
513895,1665,513895,22973.06564283371,518890,0.020077536751919832,248,1665,0,0.006753024908023015,0.025400519371032715,0.0,0.0,0.010272114575140745,0.016065700001490768,0.0023126095458936196,0.040044861943514615,0.041659799997432856,0.0005284784514429818,0.041271598000093945,5,0.0024453246961026083,0.004364199998235563,0.0005124414641963745,,,,
514142,1666,514142,22984.40057182312,519140,0.015654873604818487,248,1666,0,0.005262997903510921,0.017275983467698097,0.0,0.0,0.009542666396743223,0.01455559999885736,0.0018963479948909219,0.04004152712549391,0.041684299998451024,0.0005665998866580061,0.04131256000087888,9,0.0022603336032858234,0.00362680000034743,0.00038968717296431496,,,,
514389,1667,514389,22995.73567008972,519390,0.018018748138675197,248,1667,0,0.006058446138805237,0.02012740634381771,0.0,0.0,0.01007157085008996,0.015856000001804205,0.0020641542897349924,0.04004051659917183,0.04154950000156532,0.0005396475701114992,0.04117281999904662,7,0.002305093522258183,0.00398000000132015,0.00037414049763952856,,,,
514636,1668,514636,23007.089970350266,519640,0.015226228613386229,248,1668,0,0.0051214969999789665,0.021091436967253685,0.0,0.0,0.010401744129701079,0.025311099998361897,0.002478574583926059,0.0400010611335866,0.04157380000106059,0.0005326765517920582,0.04105195600030129,5,0.0023791141699954087,0.0048206999999820255,0.0005316057767464096,,,,
514883,1669,514883,23018.44770884514,519890,0.01695045130323832,248,1669,0,0.005700083162434654,0.022864138707518578,0.0,0.0,0.009960361133656665,0.019042500000068685,0.002193435290680273,0.04001223198383557,0.04114029999982449,0.0005552777684714763,0.04100459200082696,3,0.0023643437245614903,0.0035107999974570703,0.0004423317302893442,,,,
