ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1
238,2713,339368,0,1487.539424203432,47.44051391392505,73.45305633544922,0.0,116.053,126.896
239,1261,340631,0,624.1862402039471,42.78740489549147,66.6204833984375,0.0,126.896,
240,1728,342361,0,1023.5391473721969,51.29300156056848,73.46070098876953,0.0,126.896,
241,728,343091,0,365.0847890703857,43.05443600464595,68.74539184570312,0.0,126.896,
242,2219,345312,0,1309.0764190304835,50.75007839374033,73.1707763671875,0.0,126.896,
243,2804,348118,0,1673.153259816267,51.02761643833988,72.31023406982422,0.0,126.896,357.964
244,2850,350970,0,1677.3852678185374,50.46318351676957,73.50758361816406,0.0,357.964,115.664
245,744,351716,0,366.47050471266357,42.276784141705704,67.82337951660156,0.0,115.664,
246,1050,352768,0,540.3971722633839,44.241937333443865,70.38394165039062,0.0,115.664,
247,1330,354100,0,761.398664234148,49.632505415170456,73.26907348632812,0.0,115.664,
248,2887,356989,0,1675.7467842834137,49.85319005395455,73.19108581542969,0.0,115.664,246.261
249,2856,359847,0,1680.9932230347165,50.36032369022153,73.091064453125,0.0,246.261,115.78
250,2838,362687,0,1679.1180041545874,50.68466534233361,72.75636291503906,0.0,115.78,114.931
251,2821,365510,0,1675.1638289272869,50.752265448914095,72.9608383178711,0.0,114.431,114.931
252,2847,368359,0,1682.0613778579911,50.48813826748573,72.96045684814453,0.0,114.431,115.882
253,2851,371212,0,1680.9504500170128,50.47954415026935,73.3519515991211,0.0,115.882,115.476
254,716,371930,0,363.67370687155835,43.536821520768136,68.41118621826172,0.0,115.476,
255,2233,374165,0,1312.7038873325291,50.3961454587436,73.17400360107422,0.0,115.476,
256,711,374878,0,362.5453884994646,43.66129149194776,68.87226104736328,0.0,115.476,
257,2207,377087,0,1314.0583257914154,51.11076086056576,73.14258575439453,0.0,115.476,
258,2834,379923,0,1675.4362391849133,50.698589934733974,73.32511138916016,0.0,115.476,356.04
259,2844,382769,0,1671.7014521013875,50.35419756069167,73.41925048828125,0.0,356.04,115.339
260,2838,385609,0,1675.2429284764744,50.65883236637125,73.63724517822266,0.0,115.339,115.183
261,2837,388448,0,1680.1737613751536,50.663699304797184,73.17192840576172,0.0,115.183,114.832
262,2859,391309,0,1668.658983731076,50.3280802274246,73.14820098876953,0.0,114.832,116.339
263,2832,394143,0,1670.3002767082387,50.570516970210775,73.81309509277344,0.0,114.847,116.339
264,2840,396985,0,1683.2388210854733,50.63856925910788,73.63587188720703,0.0,114.847,115.341
265,2853,399840,0,1676.6761485711222,50.437376007398775,73.25390625,0.0,115.341,115.816
266,2846,402688,0,1678.68582089723,50.52074743866252,73.78540802001953,0.0,115.816,115.534
267,2832,405522,0,1667.9705681343557,50.58689680718957,73.39041137695312,0.0,115.534,114.765
268,690,406214,0,355.15434850077907,44.253133449686416,68.2679443359375,0.0,114.765,
269,2198,408414,0,1312.291333185245,51.269660771797724,73.42442321777344,0.0,114.765,
270,2808,411224,0,1670.5677855727317,50.98453206429009,73.6700668334961,0.0,114.765,232.546
271,2841,414067,0,1679.9673760218386,50.630750548765505,73.23931121826172,0.0,232.546,115.224
272,2818,416887,0,1675.3786693685402,50.78828484357265,73.3710708618164,0.0,115.224,114.637
273,2849,419738,0,1682.6192644495795,50.44550747939813,73.59178161621094,0.0,115.412,114.637
274,2848,422588,0,1670.1460557133805,50.52127987398988,73.50282287597656,0.0,115.412,115.617
275,2842,425432,0,1658.2598990771532,50.404342105138056,73.27600860595703,0.0,115.617,115.217
276,2844,428278,0,1684.3877688723103,50.54911145960014,73.65998840332031,0.0,115.217,115.333
277,2838,431118,0,1684.4503541731447,50.66570585888057,73.23771667480469,0.0,115.333,115.336
278,664,431784,0,347.30373209435743,45.06459914413786,68.67130279541016,0.0,115.336,
279,2209,433995,0,1321.807460695725,51.20980563243798,73.7542724609375,0.0,115.336,
280,2844,436841,0,1686.7192922111553,50.6157177632288,73.43294525146484,0.0,115.336,232.944
281,2819,439662,0,1669.7660059404852,50.68305091090641,73.65743255615234,0.0,232.944,114.813
282,2802,442466,0,1667.2122452668364,50.94821890299772,73.57682037353516,0.0,114.813,113.908
283,2841,445309,0,1687.24154794827,50.615673624874766,73.61493682861328,0.0,115.206,113.908
284,2808,448119,0,1676.427729028417,51.01538787295702,73.53784942626953,0.0,115.206,113.854
285,2824,450945,0,1671.977988724096,50.69571971956803,73.70008850097656,0.0,113.854,114.738
286,2816,453763,0,1678.6257292091645,50.82087042767307,73.78287506103516,0.0,114.738,114.453
287,2834,456599,0,1681.759282519989,50.745019616783765,73.65560913085938,0.0,114.453,114.957
288,2832,459433,0,1687.61713482667,50.7671703779774,73.58345794677734,0.0,114.957,114.803
289,2833,462268,0,1689.6087706813878,50.74146652780757,73.7721176147461,0.0,114.803,115.139
290,2837,465107,0,1684.0802404724552,50.68827793147802,72.2990951538086,0.0,115.139,114.712
291,2803,467912,0,1675.1391192243761,50.92226389436831,73.28715515136719,0.0,114.026,114.712
292,2845,470759,0,1686.6221928574992,50.54438113160423,73.47919464111328,0.0,114.026,115.387
293,2843,473604,0,1684.5835664889098,50.57713664288216,73.51628875732422,0.0,115.387,115.368
294,2834,476440,0,1687.3690901562413,50.73682972506218,73.56658935546875,0.0,115.368,115.173
295,2812,479254,0,1677.2800268015199,50.91690207290073,72.99652099609375,0.0,115.173,114.124
296,2837,482093,0,1689.5399867985732,50.67423689097246,72.00603485107422,0.0,114.124,114.998
297,2826,484921,0,1689.6289448651387,50.86443733104787,73.60707092285156,0.0,114.998,114.734
298,2837,487760,0,1687.5090455114837,50.66575835851365,72.49207305908203,0.0,114.734,115.063
299,2841,490603,0,1684.216468280806,50.63003725284888,72.24430847167969,0.0,115.268,115.063
300,2806,493411,0,1674.484974427793,50.895502167499245,73.60867309570312,0.0,115.268,114.28
301,2850,496263,0,1684.7165193215058,50.42856469727595,73.78804779052734,0.0,114.28,115.435
302,2849,499114,0,1683.7059052202626,50.458140823614094,73.51561737060547,0.0,115.435,115.728
303,2828,501944,0,1687.849957213569,50.834230986486034,73.46122741699219,0.0,115.728,114.651
304,2833,504779,0,1690.1045346730552,50.75095477410991,73.75659942626953,0.0,114.651,114.993
305,2799,507580,0,1682.0301405987962,51.125759674933924,73.6844711303711,0.0,114.993,113.67
306,2842,510424,0,1685.8484416224444,50.667990406842264,73.77437591552734,0.0,113.67,114.903
307,2802,513228,0,1680.8060035274668,50.94033293970297,73.70636749267578,0.0,114.047,114.903
308,2824,516054,0,1689.0005069471104,50.91884478518331,73.9334945678711,0.0,114.047,114.753
309,2843,518899,0,1687.9336639176252,50.56618130168841,72.55426025390625,0.0,114.753,115.109
310,2827,521728,0,1689.943838821634,50.85530632476486,73.70616912841797,0.0,115.109,114.878
311,2828,524558,0,1691.001135958924,50.84659243000002,73.88350677490234,0.0,114.878,114.725
312,2818,527378,0,1690.346742903815,50.98710853567027,73.80695343017578,0.0,114.725,114.482
313,2825,530205,0,1689.7607784192983,50.88199527191369,73.55630493164062,0.0,114.482,114.833
314,2839,533046,0,1687.4643019368575,50.6317592291837,73.74604034423828,0.0,114.833,114.969
315,2820,535868,0,1686.8604940682785,50.984286944960914,73.52428436279297,0.0,114.592,114.969
316,2837,538707,0,1688.2187573557326,50.673200376774695,72.73047637939453,0.0,114.592,114.872
317,2828,541537,0,1688.5343562705002,50.8342517150062,73.71669006347656,0.0,114.872,114.906
318,2864,544403,0,1688.9859278160461,50.281644690165976,73.86116027832031,0.0,114.906,115.888
319,2812,547217,0,1668.8682054022736,50.78526521595539,73.28953552246094,0.0,115.888,114.319
320,2832,550051,0,1688.7965896645505,50.7712982015196,73.8949966430664,0.0,114.319,114.926
321,3001,553054,0,1684.8341190129051,47.9456180312174,73.91702270507812,0.0,114.926,121.723
322,2806,555862,0,1682.0897570445345,51.02837513708047,73.76126861572266,0.0,121.723,113.932
323,2823,558687,0,1688.3715012127755,50.9307036269396,73.63460540771484,0.0,114.643,113.932
324,1084,559773,0,549.7530027436156,43.25291615775619,68.60958099365234,0.0,114.643,
325,1818,561593,0,1128.0535448691041,52.90216250597037,73.7435073852539,0.0,114.643,
326,2838,564433,0,1692.5212294218873,50.68090575147227,73.13380432128906,0.0,114.643,234.104
327,2831,567266,0,1694.3744514769865,50.77489132528693,73.71556091308594,0.0,234.104,115.036
328,2797,570065,0,1687.2558176115838,51.179216472927564,73.75382995605469,0.0,115.036,113.631
329,2827,572894,0,1692.835613724415,50.84651174555181,72.70504760742188,0.0,113.631,114.623
330,2829,575725,0,1690.3948373082872,50.812488969714096,73.808837890625,0.0,114.623,114.955
331,2808,578535,0,1681.9488016867203,50.9855920216848,73.5052261352539,0.0,114.955,113.779
332,2821,581358,0,1690.2497886187816,50.962563212348094,73.63887786865234,0.0,113.779,114.616
333,2838,584198,0,1684.91006602478,50.675911663501054,72.91450500488281,0.0,114.908,114.616
334,2807,587007,0,1683.66535996328,50.99763802911885,72.6798095703125,0.0,114.908,113.965
335,2821,589830,0,1687.5091837298949,50.935946860475624,73.83836364746094,0.0,113.965,114.616
336,2835,592667,0,1685.230907450989,50.73284537064304,73.00862121582031,0.0,114.616,114.976
337,2845,595514,0,1687.0834554236494,50.555390570570324,73.77689361572266,0.0,114.976,115.381
338,2830,598346,0,1688.3720914372097,50.878796210729554,73.68022155761719,0.0,115.381,114.738
339,2799,601147,0,1677.3516415781517,50.99878201512123,73.82299041748047,0.0,114.738,113.814
340,2828,603977,0,1692.908570139371,50.843349162422285,73.77619171142578,0.0,113.814,114.857
341,2845,606824,0,1692.9121878638057,50.52368790290543,73.52894592285156,0.0,115.328,114.857
342,2825,609651,0,1688.9607621314858,50.899159476300746,73.64698028564453,0.0,115.328,114.789
343,2797,612450,0,1685.5112092385089,51.17938467567123,73.8021240234375,0.0,114.789,113.395
344,2807,615259,0,1682.7753336384517,51.00973273803771,73.3410873413086,0.0,113.395,113.896
345,2845,618106,0,1677.4514940143304,50.330383194683805,73.74537658691406,0.0,113.896,115.453
346,2805,620913,0,1683.9362018642814,51.04154144414184,73.93939971923828,0.0,115.453,114.0
347,2803,623718,0,1680.8787918833102,51.0797477837134,73.68701934814453,0.0,114.0,113.795
348,2808,626528,0,1682.959797427953,50.997910878809925,73.39900970458984,0.0,113.795,113.762
349,2797,629327,0,1685.8581639655524,51.1763846777984,73.60769653320312,0.0,113.655,113.762
350,2796,632125,0,1683.8937642718172,51.18786003364366,73.37245178222656,0.0,113.655,113.498
351,2819,634946,0,1679.7343139809468,50.79372786742735,72.89401245117188,0.0,113.498,114.275
352,2828,637776,0,1682.378167387229,50.62377650548645,73.6789321899414,0.0,114.275,115.148
353,2798,640576,0,1686.8372977351428,51.157318480163454,73.66834259033203,0.0,115.148,113.362
354,2841,643419,0,1683.2258608213447,50.62951170006063,73.61981964111328,0.0,113.362,115.395
355,2816,646237,0,1691.105306797463,51.059974624978956,73.42790222167969,0.0,115.395,114.2
356,2809,649048,0,1672.376880490393,50.972785455581885,72.47003936767578,0.0,114.2,113.879
357,2823,651873,0,1690.9258211358388,50.91529454554123,72.95867156982422,0.0,114.631,113.879
358,2826,654701,0,1689.4998201212072,50.885953656450575,73.31805419921875,0.0,114.631,114.629
359,2824,657527,0,1693.4580654012611,50.92170263945983,73.76042175292969,0.0,114.629,114.694
360,2801,660330,0,1680.6122489496008,51.10735570471511,73.43495178222656,0.0,114.694,113.603
361,2822,663154,0,1690.0046323465672,50.95853109549959,73.86265563964844,0.0,113.603,114.433
362,2794,665950,0,1684.495041146215,51.23568668730744,74.0127944946289,0.0,114.433,113.585
363,2791,668743,0,1683.6960078460088,51.20717826194308,73.3987045288086,0.0,113.585,113.654
364,2815,671560,0,1687.3383569135135,51.062187298838516,72.98788452148438,0.0,113.654,113.907
365,2823,674385,0,1693.2398209916935,50.93496520680497,73.82100677490234,0.0,114.628,113.907
