step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1
176741,171,176741,7331.821756839752,177254,1666.0464431394112,2871,171,0,50.06583332075819,70.86750030517578,0.0,115.762,0.019134985609765648,0.04363219999959256,0.005234784896589993,0.040048488362370696,0.06042170000000624,0.0013005789725006626,0.042301575000183216,241,0.00498350536585482,0.039450700000088545,0.002511052791997058,,,,,116.475
179598,172,179598,7447.867862701416,180114,1670.5876899388454,2858,172,0,50.28467552977004,72.9948501586914,0.0,116.378,0.019380685544271147,0.048010700000304496,0.005102664215723912,0.04004719782987289,0.05703059999996185,0.0013525099142979865,0.04287667999993573,226,0.004963358977933925,0.020342400000117777,0.002163062403053487,,,,,116.475
182457,173,182457,7563.919980287552,182976,1669.1121453258759,2860,173,0,50.24363281382524,73.53755950927734,0.0,116.378,0.0167398161944782,0.049619800000073155,0.004848415864007871,0.04003979716683523,0.06153180000001157,0.0012700771807654188,0.04172014399979162,197,0.0044055220706586415,0.024349899999833724,0.002242192958861612,,,,,116.17
185333,174,185333,7680.677654743195,185855,1666.9393260483228,2877,174,0,49.96335992603302,72.6564712524414,0.0,116.17,0.015875054624468112,0.1661303000000771,0.004909954233344717,0.04004557068845983,0.1721250999999029,0.0027643385938154012,0.041703599999891594,207,0.004376047461761859,0.03475520000029064,0.0022437361855746456,,,,,116.583
188191,175,188191,7796.747830629349,188716,1672.4513285641037,2859,175,0,50.27187756971349,73.15169525146484,0.0,116.583,0.019264521483558145,0.06194299999970099,0.005859915842090042,0.04004399419172581,0.08821619999980612,0.0023026815997569845,0.04575334099996321,272,0.005168004513654525,0.062420499999461754,0.00231921579359752,,,,,116.243
191058,176,191058,7913.14685177803,191586,1670.4557002317335,2868,176,0,50.13543596037401,72.66213989257812,0.0,116.243,0.01722016424834689,0.04545270000016899,0.0044636905089175775,0.04004536323683757,0.05511540000043169,0.0010787863018888067,0.04197833799975342,224,0.004931773875131124,0.027268099999673723,0.0018607886103801652,,,,,116.291
193938,177,193938,8030.070229291916,194469,1670.1259337913157,2881,177,0,49.88154197921037,72.24958038330078,0.0,116.291,0.015797772951405716,0.04465520000030665,0.00462484095849753,0.04003580715277306,0.053778800000145566,0.0010460095578607568,0.04186181600005511,205,0.004246355381942458,0.01894540000012057,0.001784107736796537,,,,,116.782
194359,178,194359,8048.352912664413,194893,13.89396594644363,422,178,0,3.2022938072206664,16.73903465270996,0.0,116.782,0.014428249168671574,0.03047379999952682,0.0032414545087835808,0.040027521377669906,0.04265340000074502,0.0007341560443877644,0.04172733999985212,35,0.003557613064124795,0.012627699999939068,0.0013739394834708628,,,,,
197172,179,197172,8162.567259788513,197709,1660.92490286376,2814,179,0,50.67355640242889,73.09087371826172,0.0,116.782,0.014864373800210412,0.046873999999661464,0.004863110937460598,0.04003699111268578,0.05957419999958802,0.001072115659676489,0.04198106000003464,173,0.0039044294347628677,0.019444900000053167,0.001794735697027562,,,,,132.872
200060,180,200060,8279.856807947159,200600,1675.5376375380852,2889,180,0,49.775662891794425,73.19563293457031,0.0,132.872,0.017181499307471086,0.18246219999855384,0.0055371127619692215,0.0400454677631701,0.1880435999992187,0.003141941305792114,0.04229252500019357,232,0.004368428635745515,0.027143299999806914,0.002166662138768767,-59.31073760986328,1.3491759300231934,0.011650714091956615,-3.303022861480713,116.562
202917,181,202917,8395.892523527145,203460,1672.3442201280077,2858,181,0,50.24777219270208,73.30001068115234,0.0,116.216,0.016714281554069777,0.05828690000089409,0.004868355345046596,0.04005154203710554,0.07432039999912377,0.001508821843694893,0.04168363199991291,182,0.004395010535515394,0.028478000000177417,0.002395236239995219,,,,,116.562
203596,182,203596,8424.555929422379,204142,349.7853843986938,680,182,0,44.23058358280225,68.17512512207031,0.0,116.216,0.016985996170833444,0.03778289999900153,0.00455660030186951,0.04004236568483297,0.044807500000388245,0.000895459945308315,0.041911135998889223,58,0.004523767599390883,0.01788930000111577,0.0021998632474218736,,,,,
205836,183,205836,8515.805345535278,206385,1319.7507579779674,2241,183,0,50.70013821063649,72.99411010742188,0.0,116.216,0.017609297142843972,0.0472116000000824,0.005091544278438736,0.040045079017840275,0.058008399999380345,0.0014255032396946873,0.042813719999412574,171,0.004745615669625229,0.026284499999746913,0.002192650718168518,,,,,
207059,184,207059,8566.324242830276,207611,589.304826535134,1224,184,0,41.59291681327791,68.21248626708984,0.0,116.216,0.019326400081757657,0.2012009999998554,0.009479051896304855,0.040084556663974744,0.20827289999942877,0.006473204155957582,0.057683263999970216,147,0.005016850449722289,0.02282289999857312,0.0028995748612280054,,,,,
208867,185,208867,8640.256180763245,209422,1066.1597828201216,1809,185,0,51.250256293665515,72.8405532836914,0.0,116.216,0.016391601272120315,0.06794140000056359,0.006590307490747503,0.04003883512170465,0.07805130000087956,0.003172268121596666,0.051366708001569415,149,0.0042004935840806255,0.04199400000106834,0.0027065594756338395,,,,,
211746,186,211746,8757.205809354782,212304,1660.5274210195516,2880,186,0,49.935065163678395,72.94023132324219,0.0,116.216,0.017942381139294035,0.16620570000122825,0.006137319384926322,0.04004960347342251,0.17204469999887806,0.0030397450327033387,0.0435456999999951,269,0.0046081746439969595,0.025708399998620735,0.0024193427392234517,,,,,361.159
214591,187,214591,8872.764553785324,215152,1673.9170882446203,2846,187,0,50.28090020876364,73.34194946289062,0.0,361.159,0.01959820864673413,0.059774000001198146,0.006262117727832553,0.04005080636205362,0.07515609999973094,0.0026541934952188555,0.04946793599970985,271,0.005144235782078039,0.029666599999472965,0.0028772573691089784,,,,,115.782
215322,188,215322,8903.518456935883,215886,361.65473997347,732,188,0,42.59378781705243,66.94416809082031,0.0,115.782,0.01969158796170337,0.05098879999968631,0.00649437001149054,0.04006099357046668,0.05598850000023958,0.002460069630956095,0.050284399998781745,78,0.005069136114904066,0.030025299998669652,0.0030227077267100996,,,,,
217533,189,217533,8993.592763185501,218100,1305.3447807722014,2212,189,0,50.85703969973807,73.2356948852539,0.0,115.782,0.017649592401626644,0.05625940000027185,0.006004433431394623,0.04004375169606992,0.06266470000082336,0.0018693817570435028,0.04590029000028154,196,0.004769527137039631,0.027379200000723358,0.0028766677261151375,,,,,
220426,190,220426,9111.087919712067,220996,1669.4346874982812,2894,190,0,49.6849815284259,72.9019546508789,0.0,115.782,0.019248330383694848,0.06642210000063642,0.0063914429948420835,0.04005820995505248,0.0948753000011493,0.003024928915119532,0.049898571999801786,301,0.005121388800546572,0.04759050000029674,0.0031206440148722325,,,,,237.969
223285,191,223285,9227.376121282578,223858,1675.9945940959933,2860,191,0,50.24798907449068,72.96109771728516,0.0,237.969,0.020869588597390316,0.05741210000087449,0.0056971522248196,0.04005438898216018,0.07364029999916966,0.002706661130184397,0.04920448599987139,294,0.005681158761791639,0.03748660000019299,0.0028873576600207036,,,,,116.482
226143,192,226143,9343.43765592575,226719,1674.0782604445562,2859,192,0,50.24594936964813,73.10354614257812,0.0,116.482,0.020218159692087553,0.05180020000079821,0.006080332064125847,0.04005398978303812,0.07521450000058394,0.0024232260888344534,0.0504611910004678,279,0.005650900279908139,0.026037200001155725,0.0026698674713499333,,,,,116.141
228997,193,228997,9459.313819885254,229576,1676.2123724204985,2855,193,0,50.35975697541342,73.58335876464844,0.0,116.141,0.0183816153819259,0.05889659999957075,0.006048998141886263,0.0400438868255189,0.06958450000092853,0.002065070285135628,0.048068912999624375,235,0.004942221303429122,0.030041800000617513,0.00270414915511018,,,,,116.166
231843,194,231843,9574.887200593948,232425,1671.8255875576078,2847,194,0,50.48561123471233,73.38382720947266,0.0,116.166,0.016232371152477068,0.04737410000052478,0.004799911303709628,0.040045330217842935,0.061990799998966395,0.001397504590702577,0.04242528000095263,226,0.004155921082244353,0.03440750000117987,0.0022759526346416543,,,,,115.559
234696,195,234696,9690.727494955063,235281,1677.6889629041555,2854,195,0,50.377915427871585,73.23409271240234,0.0,115.689,0.014419264178061476,0.05189860000064073,0.003847706606242698,0.0400398201542132,0.05674090000138676,0.0009778707797283217,0.041761055999813834,190,0.0038900846828129852,0.023277199999938603,0.0014603328451485373,,,,,115.559
237510,196,237510,9805.02253484726,238098,1659.7851939608126,2815,196,0,50.82720828081248,73.41783905029297,0.0,115.689,0.017900658066801023,0.16877589999967313,0.006137066220007583,0.0400501240582917,0.1868276999994123,0.003339988698374693,0.04387874500052926,233,0.004886823845063979,0.03135229999861622,0.002467575688264218,-61.58444595336914,-0.2753279209136963,0.009557452984154224,-2.9407944679260254,114.614
240406,197,240406,9922.627414941788,240997,1664.7032190858863,2897,197,0,49.619822581957195,70.86779022216797,0.0,114.614,0.02012709150554676,0.06059100000129547,0.007294879020424011,0.04005131664365881,0.0778771000004781,0.0035072183287175487,0.05463282999980953,375,0.00553012316987916,0.03328189999956521,0.003213337723634445,,,,,116.337
240971,198,240971,9947.062367916107,241565,287.8898051422571,566,198,0,44.32157644311167,66.37551879882812,0.0,116.337,0.0193678184070482,0.6203504999994038,0.026231471806249466,0.04067648336283522,0.6257559000005131,0.024876213990817582,0.05062736399951976,59,0.005042385840702847,0.026779699999678996,0.0031865503295109244,,,,,
241878,199,241878,9984.88864660263,242475,295.57761181738255,908,199,0,29.604551020965065,48.15855407714844,0.0,116.337,0.02240736394708378,0.08326940000006289,0.009797641844216757,0.040052058875388756,0.0996476000000257,0.008306949750707589,0.07188872000104304,167,0.006065207276711879,0.038998500000161584,0.004424818748123134,,,,,
243644,200,243644,10057.150691270828,244244,1057.964879420466,1767,200,0,51.45808929876796,73.24040222167969,0.0,116.337,0.019122088844851285,0.060870699999213684,0.0075973626755650005,0.040048569535680444,0.08019339999918884,0.0036490995048020325,0.05488728999998781,199,0.005393833691984952,0.037461800000528456,0.003372392926517374,,,,,
246492,201,246492,10172.865438699722,247095,1679.08401009052,2849,201,0,50.45440181578939,73.54398345947266,0.0,116.337,0.01902515744381944,0.06826129999899422,0.006002153706940575,0.04004236671347356,0.07786699999996927,0.0026462158836811937,0.050031688999188195,271,0.005338258707853088,0.023994600000150967,0.002709446282965983,,,,,251.239
249350,202,249350,10288.920506715775,249956,1671.6961029775375,2859,202,0,50.297615676224524,72.94117736816406,0.0,251.239,0.01775409331702894,0.17234410000128264,0.005880861588283077,0.04004604800556201,0.17721590000110155,0.0030295355186544097,0.042452231999486646,236,0.004811676662001,0.028714999998555868,0.0020879988923440903,-61.221004486083984,-0.2707478702068329,0.009402873925864697,-2.941983222961426,115.831
252204,203,252204,10404.850746154785,252813,1674.5378913267436,2855,203,0,50.381370228691914,73.46714782714844,0.0,115.831,0.017268074421850032,0.0544486999988294,0.005223036775792706,0.04005339348283532,0.06864909999967495,0.0013342750435589633,0.04243948399975125,246,0.004549916993687906,0.028451599999243626,0.0023684883837414524,,,,,116.294
255045,204,255045,10520.243958234787,255657,1677.165661945351,2842,204,0,50.576767931456075,73.63941192626953,0.0,116.294,0.01738654009150855,0.04839609999908134,0.0051608883111283685,0.040045316684259966,0.054093400000056135,0.0011974499756394722,0.04267843999914475,282,0.004618207321367828,0.026690199998483877,0.0021158346259596175,,,,,115.499
257889,205,257889,10635.722559928894,258504,1673.2404178103648,2845,205,0,50.53306404128241,73.40672302246094,0.0,115.499,0.01425429964836506,0.03401239999948302,0.003172898101461923,0.0400424814697525,0.04432569999880798,0.0007079355675107172,0.041643299000115805,199,0.0035220028832481905,0.017055499998605228,0.0015439104869053079,,,,,115.463
259558,206,259558,10704.370254516602,260176,891.3188147498801,1670,206,0,45.854814753517466,70.14800262451172,0.0,115.463,0.019383743379256115,0.05720430000110355,0.0075481506591871,0.04019940299581052,0.06577649999962887,0.002894174680498012,0.0510781679998763,235,0.004823395266625975,0.02471040000091307,0.002664944088841205,,,,,
259786,207,259786,10714.952089548111,260407,23.073915196815626,229,207,0,11.619142618420733,22.215526580810547,0.0,115.463,0.029242131140331924,0.07123690000116767,0.00854794232932043,0.04014047017542971,0.084854799999448,0.010209321018121375,0.07536019600080181,85,0.007478317105244315,0.042612999999619205,0.005259666644709588,,,,,
259886,208,259886,10720.560509443283,260510,11.407778090518729,101,208,0,10.050264787515578,18.81431007385254,0.0,115.463,0.031413353999978424,0.061069199999110424,0.006813217332059713,0.04182352999992872,0.07213189999856695,0.007511172134151782,0.05761008500039687,45,0.007677158000024065,0.014574000000720844,0.0026805980251982434,,,,,
261107,209,261107,10770.970366716385,261734,725.3203914374844,1222,209,0,51.34373072550195,73.59286499023438,0.0,115.463,0.019949082391489518,0.06867670000065118,0.007552648325804437,0.04006252538900233,0.0758918999999878,0.0044735054947635374,0.059335640000426786,147,0.005262486076978358,0.029199700000390294,0.003151200897335544,,,,,
263967,210,263967,10887.165599822998,264597,1677.7585238534962,2861,210,0,50.254960352409086,73.35462951660156,0.0,251.382,0.018123235594418214,0.14522779999970226,0.00593978931187424,0.040052462517491276,0.1520029000002978,0.0029789410879783834,0.044823728999817805,241,0.004768820174811137,0.03883010000026843,0.0025636448468229363,,,,,115.463
266820,211,266820,11003.044827461243,267453,1675.6167817691505,2854,211,0,50.39559664934307,73.42961120605469,0.0,251.382,0.017750237399241964,0.054710700000214274,0.004927627246345532,0.040039549246387016,0.06514149999929941,0.001311216448629808,0.041946163999455166,205,0.004734167753234633,0.029094999999870197,0.00214865704528046,-61.94485855102539,0.24348345398902893,0.009773106314241886,-3.0526084899902344,115.834
269634,212,269634,11117.355460643768,270270,1666.475117797194,2815,212,0,50.82658152660433,73.62600708007812,0.0,115.834,0.018647061833693038,0.0944285999994463,0.00583527012866196,0.04004843941008164,0.10627939999903901,0.002418551174184042,0.04674148799911561,269,0.004624704797423103,0.028902399999424233,0.0025288016869195076,,,,,114.44
272470,213,272470,11232.534268856049,273109,1676.5509405580426,2837,213,0,50.64454154401108,73.65501403808594,0.0,114.44,0.022667290514777224,0.06406070000048203,0.006704696820454215,0.04004545803949843,0.07685930000116059,0.0037952331112796694,0.054914694999752114,423,0.005227669710862635,0.025783799999771873,0.0025151924150081466,-62.29637145996094,-2.045747995376587,0.00961233489215374,-2.559530735015869,115.315
275326,214,275326,11348.4927713871,275968,1674.6505496960967,2857,214,0,50.32467292784216,73.24441528320312,0.0,115.315,0.017416503431374165,0.1633657000002131,0.006159350424864026,0.040045667682070595,0.16902810000101454,0.0030310100918197855,0.043827149998560334,242,0.004482150980374215,0.022878100000525592,0.0024230946146285974,,,,,115.952
278171,215,278171,11464.06619477272,278816,1679.2498803190715,2846,215,0,50.51909110916264,73.72286987304688,0.0,115.952,0.01681814502636021,0.05545460000030289,0.0051691411481734435,0.040046357082579156,0.07041290000051958,0.0016115985533000899,0.04235913199918285,207,0.0046390350087827026,0.032366399998863926,0.0025584277999667225,,,,,115.338
281013,216,281013,11579.652148485184,281661,1674.517882128609,2843,216,0,50.462270751988065,73.24247741699219,0.0,115.338,0.016932860872613167,0.04917759999989357,0.004826972290228105,0.04009978807179445,0.17118180000034044,0.0027370210516809526,0.042102509998912865,221,0.004454504081638796,0.03363730000091891,0.0023987224343204757,,,,,115.622
283872,217,283872,11695.696607351303,284523,1678.6765784073737,2860,217,0,50.306947820216386,73.4122314453125,0.0,115.622,0.014351552221040415,0.041439799999352545,0.0035350163290013424,0.040032832598788474,0.05294839999987744,0.0007820872154323033,0.04154365400081588,185,0.0036644138859745013,0.019192300000213436,0.001495017180719956,,,,,116.102
286722,218,286722,11811.372547864914,287376,1678.2315831382284,2851,218,0,50.43759879922564,73.4678726196289,0.0,115.697,0.013569262736826586,0.15682080000078713,0.003932185562472512,0.04002890877191755,0.1620230000007723,0.002596723324356885,0.04164172000073449,219,0.0034079245614179457,0.027441099999123253,0.0012424358113884237,,,,,116.102
289561,219,289561,11926.697840452194,290218,1678.5022357814337,2840,219,0,50.582121812868294,73.45616149902344,0.0,115.697,0.018201238851675537,0.06081559999984165,0.0059125586448522185,0.04005517696375312,0.07328090000009979,0.0019662871765465475,0.044498679999815036,283,0.004670738429039589,0.03506070000003092,0.002507369095646708,,,,,115.392
292403,220,292403,12042.084295034409,293063,1674.110830480242,2843,220,0,50.59040394145336,73.52843475341797,0.0,115.392,0.015211560380023454,0.04271379999954661,0.004281027755388786,0.04003642776213851,0.05014090000076976,0.0007990386901770282,0.0416352359996381,197,0.003988473539747753,0.017868700000690296,0.001703897968165117,,,,,115.325
295246,221,295246,12157.49561548233,295909,1675.6714185583053,2844,221,0,50.58590648558257,73.22235870361328,0.0,115.325,0.013576136862455325,0.04109229999994568,0.0032552499987568164,0.040034552620445994,0.04603740000129619,0.0007105388595697078,0.041672609999368435,207,0.0035048674991060144,0.022526399998241686,0.0016967585288186512,,,,,115.504
298065,222,298065,12272.012343883514,298731,1660.5344083870218,2820,222,0,50.761888338400034,73.3413314819336,0.0,115.504,0.017249288506552107,0.07221059999938007,0.005586400172605979,0.04004933015253892,0.09646620000057737,0.002815978112509546,0.04456417399956993,262,0.0047735031216674575,0.04237490000014077,0.002771603016198532,,,,,114.549
300905,223,300905,12387.325591802597,301574,1676.0953618680687,2841,223,0,50.59347891644958,73.45938873291016,0.0,114.549,0.016369704401403666,0.14060950000020966,0.005859224391080678,0.04004136169012551,0.14452369999889925,0.002584157273342529,0.04284186499988212,280,0.004327176373243046,0.02679539999917324,0.002420977043953221,,,,,115.159
303751,224,303751,12502.950190544128,304423,1674.292978410334,2847,224,0,50.49689569093281,73.5110855102539,0.0,115.159,0.017607026879830446,0.07132590000037453,0.0057894392159324815,0.0400473957132832,0.14876550000008137,0.003039824943281656,0.044054230000801956,286,0.004765165390027855,0.07548669999960111,0.002785558821538384,,,,,115.719
306588,225,306588,12618.148230314255,307263,1681.9826953520117,2838,225,0,50.659006623801105,73.50324249267578,0.0,115.719,0.01765851452234686,0.05195559999992838,0.005206420411292631,0.040046383679961765,0.056126199999198434,0.001253204149247848,0.042683299999407606,279,0.004800164539986435,0.027222599999731756,0.0021221084196601284,,,,,115.159
309419,226,309419,12733.145208358765,310097,1664.0002571194639,2832,226,0,50.52918957777692,73.43744659423828,0.0,114.859,0.018251935393848746,0.05083030000059807,0.005439035586152341,0.04005171310490918,0.05967340000097465,0.001375150600836027,0.043152010000449076,305,0.004916227799364057,0.027111199999126256,0.0023944265800161886,,,,,115.159
312266,227,312266,12848.763595104218,312947,1668.6810611660258,2848,227,0,50.498580955744146,73.47855377197266,0.0,114.859,0.019123313733760795,0.16705240000010235,0.0066017502634999415,0.040056506884447264,0.17492049999964365,0.003493348109197534,0.04724153400082281,311,0.0049033405338782384,0.028144399999291636,0.002550046471119623,,,,,115.948
315080,228,315080,12963.086751699448,315764,1666.9517633491057,2815,228,0,50.74175509371812,73.51087951660156,0.0,115.948,0.022636132267238585,0.0522915000001376,0.005425972947288281,0.040048996872779685,0.05810190000011062,0.0019032218595321326,0.04678587399979732,351,0.005267398862841222,0.023253100000147242,0.0020302662322898416,-63.95135498046875,-1.5456228256225586,0.008800271898508072,-2.67341947555542,114.211
317946,229,317946,13079.483145236969,318633,1679.8148585261956,2867,229,0,50.16352562954903,73.35273742675781,0.0,114.211,0.02298382547102935,0.054393899999922724,0.005497878340536719,0.04004974476625224,0.062181900000723545,0.002288265406472844,0.04839372499991441,390,0.005357393230944875,0.019594199999119155,0.0020623257537887942,,,,,116.169
320783,230,320783,13194.729711771011,321473,1670.8082504159463,2838,230,0,50.424915096180996,73.4109115600586,0.0,116.169,0.022701606344740055,0.049880900000061956,0.005500850134547632,0.040051399929513454,0.05801380000048084,0.0022540970160558702,0.04950774399891088,365,0.005333498413831388,0.027390499999455642,0.002207103151345312,,,,,115.042
323771,231,323771,13316.00409579277,324464,1498.7529889420414,2989,231,0,44.00620147347743,70.85377502441406,0.0,115.042,0.022810413052200364,0.18004150000160735,0.006156336922791403,0.04004682573627684,0.1877860000004148,0.0035836868081456094,0.050004332000244185,412,0.0052727587349175615,0.028439000001526438,0.002076350507582672,,,,,116.141
324137,232,324137,13332.141635417938,324833,138.6333395940905,367,232,0,33.64098999661277,50.2767448425293,0.0,116.141,0.023221701366161203,0.04485899999963294,0.00572178858233021,0.0400606300546101,0.053962600000886596,0.0019489558467508529,0.04654438999996278,50,0.005362764480782797,0.017465700000684592,0.0021354896130374814,,,,,
327005,233,327005,13448.545815467834,327704,1678.2605156107072,2869,233,0,50.14885338678209,73.52027893066406,0.0,116.141,0.0158609039051438,0.04809980000027281,0.00554340063067167,0.04003840857739581,0.05555140000069514,0.00120150212347991,0.04264779000046472,261,0.003992541945613788,0.02364540000053239,0.0020041043922788574,,,,,137.779
329843,234,329843,13563.806761264801,330545,1678.3353750198494,2839,234,0,50.64482276154531,73.52320861816406,0.0,137.779,0.018848428400274512,0.047812899998461944,0.004852505727529458,0.0400407413671377,0.05705820000002859,0.0011885134598644122,0.04186103000018194,196,0.004686145031714348,0.023409299999912037,0.0019236713502436308,,,,,115.332
332705,235,332705,13680.023441553116,333410,1686.2687052716722,2863,235,0,50.251954329856005,73.46061706542969,0.0,116.144,0.018722227498247573,0.045753399999739486,0.00473328821661574,0.040035730048917514,0.054049700000177836,0.001107897982877486,0.04194162500045422,242,0.0046563384346527585,0.023161200000686222,0.0020327235555978123,,,,,115.332
335559,236,335559,13795.907158851624,336267,1680.3076001371442,2855,236,0,50.371184045358135,72.78504943847656,0.0,116.144,0.018001658514356374,0.05348689999846101,0.006337711681583694,0.04004591033638608,0.06395250000059605,0.002469983922355176,0.05061196699985884,286,0.004818033566954518,0.033801699999457924,0.0026014751831209375,,,,,116.053
335942,237,335942,13812.79374241829,336653,164.2803679440846,384,237,0,37.53896958875945,59.22734451293945,0.0,116.053,0.01751842898173043,0.06453280000096129,0.007699215872257214,0.04027559686679339,0.07257720000052359,0.004394004094788725,0.06087606400004007,57,0.004491048825083247,0.031711199999335804,0.0032913453084472103,,,,,
338654,238,338654,13922.963687896729,339368,1487.539424203432,2713,238,0,47.44051391392505,73.45305633544922,0.0,116.053,0.015256258038354757,0.15481069999987085,0.005908102082648246,0.040035438495609185,0.16085439999915252,0.003464464148076908,0.044167131000613105,237,0.003874550737472952,0.03135909999946307,0.002138574350259977,,,,,126.896
339914,239,339914,13975.3291285038,340631,624.1862402039471,1261,239,0,42.78740489549147,66.6204833984375,0.0,126.896,0.017246435158738187,0.06373300000086601,0.007675758043897924,0.04036411349205457,0.0995933000012883,0.004816045030953792,0.06344476700061934,152,0.0043668235714326405,0.04102740000053018,0.003132418139170296,,,,,
341641,240,341641,14045.971311569214,342361,1023.5391473721969,1728,240,0,51.29300156056848,73.46070098876953,0.0,126.896,0.01319037620154148,0.06105860000025132,0.005059919838904304,0.040031874406485535,0.06989410000096541,0.0026139874670854132,0.04611223399864684,93,0.003243103242631584,0.046237799999289564,0.00197735804217004,,,,,
342368,241,342368,14076.530060052872,343091,365.0847890703857,728,241,0,43.05443600464595,68.74539184570312,0.0,126.896,0.012443341815707786,0.028940700000021025,0.0026914528044481036,0.04003438734524968,0.041979399999036104,0.0005838444761231971,0.04142018599985022,32,0.0029859125171934156,0.012773799999195035,0.0011998734786637705,,,,,
344586,242,344586,14166.890789270401,345312,1309.0764190304835,2219,242,0,50.75007839374033,73.1707763671875,0.0,126.896,0.012063071956713885,0.02909399999953166,0.002430038274604053,0.04004207443645236,0.0424540000003617,0.0005629466687384578,0.04129919999908452,80,0.0028681991433651306,0.013064200000371784,0.0010443441133165356,,,,,
347389,243,347389,14280.650197982788,348118,1673.153259816267,2804,243,0,51.02761643833988,72.31023406982422,0.0,126.896,0.011825579307900666,0.031437899999218644,0.0024158324498215395,0.04002971484123415,0.045339400001466856,0.0005581104488145098,0.041256022000161464,77,0.0029413321441426016,0.015473999999812804,0.0012285463502000903,,,,,357.964
350238,244,350238,14396.29547739029,350970,1677.3852678185374,2850,244,0,50.46318351676957,73.50758361816406,0.0,357.964,0.012113150579136046,0.16083079999953043,0.003783819908984531,0.04003976528605098,0.16553769999882206,0.002623793428537478,0.04135210799984634,94,0.00298998216919767,0.015853499999138876,0.0013259765706279858,,,,,115.664
350981,245,350981,14427.51110625267,351716,366.47050471266357,744,245,0,42.276784141705704,67.82337951660156,0.0,115.664,0.012246460296127314,0.026912899998933426,0.0025552337478979637,0.0400427170928614,0.04234330000144837,0.0006167240154666573,0.04156275199933589,37,0.0029970676985277556,0.017447400001401547,0.0014934058523264544,,,,,
352030,246,352030,14470.95108628273,352768,540.3971722633839,1050,246,0,44.241937333443865,70.38394165039062,0.0,115.664,0.012364314203993167,0.02849190000051749,0.0025792199509878967,0.040019669876061176,0.042344400000729365,0.0005622606550083778,0.04121351199959463,26,0.0029922018112623545,0.015660799999750452,0.0012668766182441231,-62.94989013671875,-0.4153212308883667,0.00871699396520853,-2.912426471710205,
353359,247,353359,14525.624366998672,354100,761.398664234148,1330,247,0,49.632505415170456,73.26907348632812,0.0,115.664,0.012072964409342917,0.024644299999636132,0.0025714629014076955,0.04002436508654389,0.041744199999811826,0.00057900811660629,0.04135319200089725,48,0.00302084454477857,0.013841500000125961,0.00127191159357702,,,,,
356245,248,356245,14642.717924118042,356989,1675.7467842834137,2887,248,0,49.85319005395455,73.19108581542969,0.0,115.664,0.011825997643799265,0.03733550000106334,0.002400311538856447,0.04003266957726916,0.04694999999992433,0.000563191125495302,0.041204089999610005,76,0.0029494331947111934,0.028568600000653532,0.0013498822647552973,,,,,246.261
359100,249,359100,14758.588581085205,359847,1680.9932230347165,2856,249,0,50.36032369022153,73.091064453125,0.0,246.261,0.01199997467598755,0.030973699998867232,0.0027196839193614074,0.04003313229422451,0.04246960000091349,0.0005709174589259383,0.04125924200016016,96,0.0029502304027787933,0.01580420000027516,0.001270778199738738,-65.62550354003906,-0.1869841367006302,0.008198672905564308,-2.9610767364501953,115.78
361937,250,361937,14873.757383346558,362687,1679.1180041545874,2838,250,0,50.68466534233361,72.75636291503906,0.0,115.78,0.011632856573826822,0.03779940000094939,0.002412538921198602,0.04003979270356132,0.044038100000761915,0.00055558989898534,0.04129047999951581,81,0.0029301031018679705,0.013753400000496185,0.0010937903031010183,,,,,114.931
364757,251,364757,14988.24228644371,365510,1675.1638289272869,2821,251,0,50.752265448914095,72.9608383178711,0.0,114.431,0.012044345567383126,0.14517420000083803,0.003526635855266012,0.040030603581560194,0.15039939999951457,0.0023791045527457944,0.04120929699958651,86,0.003000756241130767,0.01874860000134504,0.0013605320975614297,,,,,114.931
367603,252,367603,15103.730266094208,368359,1682.0613778579911,2847,252,0,50.48813826748573,72.96045684814453,0.0,114.431,0.011828651054098515,0.027544700000362354,0.0025178721045701173,0.04002802557974364,0.042373300000690506,0.0005523524200052085,0.04119804499950988,72,0.002900924490511633,0.012917100000777282,0.0011778139477996862,,,,,115.882
370453,253,370453,15219.388565540314,371212,1680.9504500170128,2851,253,0,50.47954415026935,73.3519515991211,0.0,115.882,0.01166519992980619,0.03139929999997548,0.002357413094703116,0.040023991473685704,0.042281300000468036,0.0005435291708561916,0.04122156999997969,76,0.0028708569824365234,0.013417199999821605,0.0010348090697806223,,,,,115.476
371168,254,371168,15249.487535476685,371930,363.67370687155835,716,254,0,43.536821520768136,68.41118621826172,0.0,115.476,0.01207738937062624,0.02800290000050154,0.0026161580195357094,0.04003440265738276,0.04352160000053118,0.0006380105354695045,0.041442999999089805,39,0.002924836363626719,0.016874000000825617,0.0014365385002584367,,,,,
