ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
11,203,4275,0,4.4087449235095715,2.7454878028695533,7.808661460876465,0.0,0.0,,,,,
12,118,4395,0,8.808204548701376,6.821444155765753,15.572189331054688,0.0,0.0,,,,,
13,704,5101,0,187.76024758118058,24.715576716903755,45.756961822509766,0.0,0.0,,,,,
14,760,5863,0,225.2811011177381,27.40685620455494,49.42046356201172,0.0,0.0,,,,,
15,423,6288,0,115.94484113432135,26.84271134806403,45.4714469909668,0.0,0.0,,,,,
16,1429,7719,0,600.1678034964009,39.778919720011984,60.0067024230957,0.0,0.0,,,,,
17,805,8526,0,323.6272228862846,40.200351412776676,59.952178955078125,0.0,0.0,,,,,
18,222,8750,0,4.754496226498811,2.6199299279227537,8.865344047546387,0.0,0.0,,,,,
19,248,9000,0,0.17830884827426433,0.059978810540351625,0.25430360436439514,0.0,0.0,,,,,
20,248,9250,0,0.10001134567313263,0.03368896783485393,0.29047319293022156,0.0,0.0,,,,,
21,248,9500,0,0.025163932591817012,0.008464667546391982,0.24560683965682983,0.0,0.0,,,,,
22,248,9750,0,0.07765852431456222,0.026129410880046985,0.29846546053886414,0.0,0.0,,,,,
23,766,10518,0,13.512423310869057,1.6901983690980162,9.538115501403809,0.0,0.0,,,,,
24,322,10842,0,1.696453998365788,0.45429190603265723,6.375174045562744,0.0,0.0,,,,,
25,248,11092,0,0.1163587861573768,0.039152351803134096,0.24493539333343506,0.0,0.0,,,,,
26,128,11222,0,3.1667125784615,2.8983121867713635,11.248223304748535,0.0,0.0,,,,,
27,1310,12534,0,298.7581365388944,20.879023615160737,49.253150939941406,0.0,0.0,,,,,
28,248,12784,0,0.014657498814198316,0.004929144481842917,0.02116471529006958,0.0,0.0,,,,,
29,248,13034,0,0.0205983901172396,0.006922816164719294,0.066890187561512,0.0,0.0,,,,,
30,248,13284,0,0.014434470222410133,0.004852943283220802,0.018127042800188065,0.0,0.0,,,,,
31,248,13534,0,0.020104833077088553,0.006760279223535983,0.02348974160850048,0.0,0.0,,,,,
32,248,13784,0,0.021986274229933777,0.0073925041493390796,0.019742019474506378,0.0,0.0,,,,,
33,248,14034,0,0.02384195244050824,0.008016537747490445,0.026947233825922012,0.0,0.0,,,,,
34,248,14284,0,0.0156488021853693,0.0052607277055710345,0.03326450660824776,0.0,0.0,,,,,
35,248,14534,0,0.01631134177492171,0.005483186758371425,0.017601460218429565,0.0,0.0,,,,,
36,248,14784,0,0.02357723195475898,0.007926116495641069,0.022648438811302185,0.0,0.0,,,,,
37,248,15034,0,0.01733926434136404,0.005829374381538664,0.021648285910487175,0.0,0.0,,,,,
