step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1
46094,85,46094,1974.0061604976654,46349,555.7475373574346,1142,85,0,43.10689581982494,68.97844696044922,0.0,0.0,0.009446638387378031,0.01970209999990402,0.0020806697888732296,0.04002252024539951,0.041861900000185415,0.0005975634328349673,0.04131325999996988,46,0.0022423418930775704,0.010794300000043222,0.0003920048628066127,,,,,
46729,86,46729,2000.876567363739,46987,298.8166948582483,636,86,0,42.9196438359462,67.57972717285156,0.0,0.0,0.009380367244100166,0.02025850000018181,0.002054742505238498,0.04001799291338324,0.04176489999986188,0.0006180962195502086,0.04132732399997621,37,0.002329864881890025,0.017470300000013594,0.0006907006106976426,,,,,
47497,87,47497,2033.0738365650177,47758,435.76887901442836,769,87,0,49.120156045790864,70.63866424560547,0.0,0.0,0.009544620312500326,0.021497100000033242,0.002132745018590981,0.04003680794271277,0.046319700000140074,0.0006729579663552445,0.04140360899994448,47,0.002322254817705686,0.00831530000004932,0.0004030595683348258,,,,,
48179,88,48179,2061.8078265190125,48443,347.0234867149957,683,88,0,44.24275034566299,67.18687438964844,0.0,0.0,0.009442074193558705,0.017297599999892554,0.0021080493186207815,0.04003001730206641,0.04148719999966488,0.0006439390973171898,0.04132293399983155,51,0.00234366554251874,0.009758700000020326,0.0004887677726113139,,,,,
48701,89,48701,2084.13835811615,48968,205.4014981485796,523,89,0,35.14213803701791,47.650001525878906,0.0,0.0,0.00947046302682054,0.020916399999805435,0.0023063016177252006,0.04002284463600584,0.041566299999885814,0.0006360896314242813,0.041276203000147685,33,0.0023643634099601257,0.013984100000016042,0.0007762055047312726,,,,,
49361,90,49361,2112.004696369171,49631,328.75571778247405,661,90,0,44.73482356485914,68.15573120117188,0.0,0.0,0.009816586363636458,0.019722400000318885,0.002510585737406554,0.04002182227272828,0.0422352000000501,0.0005975405383765531,0.0411768779999602,35,0.002399366060603825,0.013583399999788526,0.000691089386553794,,,,,
49934,91,49934,2136.3674590587616,50207,300.94312513840987,574,91,0,46.83256247999732,68.003173828125,0.0,0.0,0.00977179109947173,0.020226800000273215,0.0024646895726357825,0.04002963298428674,0.041614100000060716,0.000589429954038787,0.041380364000197005,24,0.0024004560209417844,0.0074867000002996065,0.0005192928226258643,,,,,
50704,92,50704,2168.6406786441803,50980,439.48163873623207,771,92,0,49.7831733508234,71.61275482177734,0.0,0.0,0.00968924493506295,0.01969390000022031,0.0023452859072976553,0.040028096753245666,0.04196279999996477,0.0006321416315988609,0.04142330400008177,37,0.0024207912987047214,0.017330899999706162,0.0008542312489507699,,,,,
51391,93,51391,2197.586277961731,51670,344.73806367716827,688,93,0,43.7637826879167,67.75582122802734,0.0,0.0,0.009651164774376832,0.022494300000289513,0.002481410704629495,0.040037577292587015,0.04223830000000817,0.0006503901089925909,0.04135029599995505,44,0.0023770631732205577,0.01498330000003989,0.0006641562175115142,,,,,
52408,94,52408,2239.751365661621,52690,525.7949470603328,1018,94,0,44.8979888760262,69.1478500366211,0.0,0.0,0.009294808652898293,0.025784899999962363,0.0021825276166485496,0.04003015545722671,0.04931639999995241,0.000670554010962017,0.0412481960000514,43,0.0022693158308694983,0.010892400000102498,0.0005554094277210298,,,,,
53047,95,53047,2266.77063703537,53332,339.6766080362203,640,95,0,46.88820973180373,68.71490478515625,0.0,0.0,0.009544386854459177,0.020848599999681028,0.002133591344776785,0.04005152456962827,0.050467200000184675,0.0007306225606692322,0.041473977999794444,35,0.002316607668226154,0.015269700000317243,0.0006550362538546126,,,,,
53809,96,53809,2298.712370157242,54097,438.9442764356903,763,96,0,49.93090241241619,70.8609848022461,0.0,0.0,0.009406182414691735,0.01888180000014472,0.0020877875068696637,0.04003268937006413,0.04186970000000656,0.0006310023422349955,0.041376098999876376,43,0.0023136094488160263,0.014693699999952514,0.0008120428139220023,,,,,
54504,97,54504,2327.964588403702,54795,348.6814212456275,696,97,0,43.462782906915244,67.4818344116211,0.0,0.0,0.009355170647484019,0.025183499999911874,0.0020801302789371884,0.04002626546762258,0.04243399999995745,0.0006731482440183252,0.041517395999671865,53,0.0022546697841639373,0.015988300000117306,0.0006363601780375597,,,,,
55510,98,55510,2369.7019321918488,55804,519.8870962641931,1007,98,0,44.94414381277315,69.72225952148438,0.0,0.0,0.009274845626247662,0.023613599999862345,0.0020009550256894926,0.040030174751494056,0.04231810000010228,0.0006589979974318147,0.0413937649998843,62,0.0022506131212737326,0.014098600000124861,0.0007222804943620502,-28.953453063964844,-1.1297006607055664,0.008662069216370583,-2.762098789215088,
56124,99,56124,2395.8521831035614,56421,336.39341745494636,615,99,0,48.690437550729754,67.60932922363281,0.0,0.0,0.00911545798045133,0.01980379999986326,0.0019623826778190066,0.04003515293159266,0.04846620000034818,0.0007082339888707815,0.04136289699995359,24,0.0023040451140129217,0.012456000000383938,0.0006550893051619904,,,,,
56895,100,56895,2428.186723947525,57195,436.29375171745255,772,100,0,49.23510751895905,71.33361053466797,0.0,0.0,0.009928492088197221,0.02196140000023661,0.0024909374255227138,0.040053258625163034,0.056596799999624636,0.0008563829411335724,0.04141226000010647,38,0.002452034760048778,0.04013349999968341,0.0014397117261909878,,,,,
57589,101,57589,2457.389503955841,57892,344.71008190440193,695,101,0,43.136075059843094,67.05529022216797,0.0,0.0,0.009628447838622378,0.022460600000158593,0.002377521119544774,0.04001518170029386,0.04177960000015446,0.0006385799117285757,0.041317115000015295,45,0.002361928962518662,0.008176899999853049,0.0005073747785447642,,,,,
58594,102,58594,2499.075277328491,58900,520.394260405717,1006,102,0,45.15986762690996,70.00801849365234,0.0,0.0,0.009896442686581327,0.017782100000204082,0.0024227270635325906,0.040021712537314735,0.04199160000007396,0.0006259733081393847,0.04136824799978058,50,0.0024027939303425173,0.0143407999998999,0.0006112505751203208,,,,,
59952,103,59952,2554.917990922928,60261,775.6268639915046,1359,103,0,50.53084300803574,70.8426284790039,0.0,0.0,0.009777654491903917,0.02652829999988171,0.0025298696455675605,0.040015980927841095,0.04169959999990169,0.0006291154158996249,0.041270767999913006,74,0.0024586812960240957,0.006284799999775714,0.0004811971136318848,,,,,
60666,104,60666,2584.934144973755,60978,352.4950761931609,715,104,0,42.696574985284286,67.28514862060547,0.0,0.0,0.009668230532206482,0.016195300000163115,0.0022783947602302303,0.04002851078431983,0.04171540000015739,0.0006483149607584065,0.041380413999868325,41,0.0024324049019582754,0.017496200000095996,0.0009543348754398293,,,,,
61669,105,61669,2626.538021802902,61984,522.6439251335592,1004,105,0,45.193770937608605,69.26078796386719,0.0,0.0,0.00933489501494523,0.02738180000005741,0.0020501310559295645,0.040016851545356696,0.042130100000122184,0.0006746752759822038,0.04147867999985465,70,0.002214614257230469,0.004957699999977194,0.0003208320514339641,,,,,
62304,106,62304,2653.437098503113,62622,337.2152301852318,636,106,0,47.18226046067642,68.45574951171875,0.0,0.0,0.009392317007867551,0.018294299999979557,0.002093656397266023,0.040066985669290886,0.048928499999874475,0.000763943436579359,0.04136194599983355,45,0.0023181283464481115,0.00789779999968232,0.0003890202224642992,,,,,
63063,107,63063,2685.2722194194794,63384,434.0797224293457,760,107,0,49.78067120991028,71.33954620361328,0.0,0.0,0.009307665217383288,0.023425899999892863,0.0020462600282949543,0.040033464426881,0.0417579999998452,0.0006023863528555401,0.041340272000134064,39,0.0023236238471794272,0.013378999999986263,0.000687614652227221,,,,,
63725,108,63725,2713.182181119919,64049,342.81258633308113,663,108,0,44.51189518030445,67.6540298461914,0.0,0.0,0.009399369033240087,0.021102700000028562,0.0020215362045350243,0.04000085649548074,0.04148299999997107,0.0006145460350230926,0.04119337899996481,28,0.0022358025679663873,0.006122200000390876,0.00033413503888555385,,,,,
64841,109,64841,2759.293468236923,65168,545.1761804176231,1117,109,0,43.54965739228951,67.79474639892578,0.0,0.0,0.009292255645170116,0.017453200000090874,0.0020117186730138027,0.04001919193548455,0.04166290000011941,0.0005755971117872665,0.041218735000347805,33,0.002279897222219964,0.016070599999693513,0.0005667785048950713,,,,,
65453,110,65453,2785.2236020565033,65783,313.38089284527075,613,110,0,45.530375259891755,68.0623779296875,0.0,0.0,0.009456707189538897,0.015834799999993265,0.002210470263128297,0.0400196892156954,0.04208120000021154,0.0005765093722142011,0.04129821200018796,21,0.002372601960789527,0.015091199999915261,0.0007234697031687437,,,,,
66207,111,66207,2816.8345947265625,66540,436.393422852679,755,111,0,50.18995174053942,71.07554626464844,0.0,0.0,0.009931520954905647,0.039378599999963626,0.002789591231215764,0.040013598806356326,0.04307159999962096,0.0006619162293270853,0.04143287000026703,45,0.0024893509283901707,0.014402700000118784,0.0008086610105789092,,,,,
66877,112,66877,2845.0818808078766,67213,344.49948088699676,671,112,0,44.34028349835311,67.70642852783203,0.0,0.0,0.009438402388043719,0.016008999999939988,0.0021598116909146005,0.04003063492535745,0.04164849999961007,0.0006321358521901402,0.041308218000099255,37,0.002371270746266079,0.01040259999990667,0.0005644805303453889,,,,,
67971,113,67971,2890.32444524765,68310,548.1338661326452,1095,113,0,44.24165395189281,68.1274642944336,0.0,0.0,0.009704083638031043,0.03002020000030825,0.002436651333246566,0.040011540767830395,0.04193410000016229,0.0006338092574000818,0.04136052799987283,61,0.0023779806215715104,0.009632199999941804,0.0005448906242894102,,,,,
68575,114,68575,2915.9447038173676,68917,313.02643970330814,605,114,0,45.71145289132972,68.92172241210938,0.0,0.0,0.009663157615901636,0.016557800000100542,0.002320163131751414,0.040017381456956345,0.041515500000059546,0.0006322086874437513,0.04132255200011059,41,0.002479849006619847,0.00786740000012287,0.0005516199602805539,,,,,
69339,115,69339,2947.963763475418,69684,439.05064019314125,765,115,0,49.67347898818552,71.48873901367188,0.0,0.0,0.009450182984292328,0.020563100000345003,0.0021921231665875214,0.04001587159685351,0.041610100000070815,0.0006216859879271245,0.0413521199996876,42,0.0023769248690994013,0.009246799999800714,0.0005410285733951153,,,,,
70012,116,70012,2976.3354790210724,70360,347.1898085829361,674,116,0,44.358259874471244,67.52947998046875,0.0,0.0,0.009380620208031073,0.015935299999910058,0.001974863515165503,0.04003125393758422,0.04202099999974962,0.0006350524532462655,0.04144010400033949,45,0.0022451151560151355,0.01128259999995862,0.0005171752112111235,,,,,
71718,117,71718,3046.083489179611,72069,859.3984514699208,1707,117,0,45.027059160820144,68.58761596679688,0.0,0.0,0.009366910961317943,0.12418290000005072,0.0034271044415802553,0.040007353223917436,0.1283251999998356,0.002501691773753464,0.041309220000039205,66,0.002274296424389055,0.011863799999900948,0.0005276143721734117,,,,,
72471,118,72471,3077.648044347763,72825,429.18359497394044,754,118,0,49.245772919129394,71.16888427734375,0.0,0.0,0.009201713413012586,0.026566900000034366,0.0020704497585311296,0.04001520000000061,0.04183100000000195,0.0005789467547141457,0.04115386400022544,25,0.0022845996015921155,0.011786399999891728,0.0005066079564915232,,,,,
73165,119,73165,3106.8583583831787,73522,350.85864697256557,695,119,0,43.46967534902757,67.17709350585938,0.0,0.0,0.00935727492796044,0.016862100000253122,0.0020975818552032757,0.04001747881843178,0.04172569999991538,0.0005894395954415079,0.04131240100010928,28,0.00230838314120803,0.018704999999954453,0.0008197744331028277,,,,,
75439,120,75439,3199.374831676483,75799,1278.4575099849171,2275,120,0,49.19675649974362,71.2364501953125,0.0,0.0,0.00967491495161946,0.02990140000019892,0.002447452921914802,0.04001572946350642,0.04230490000009013,0.000631219311801797,0.04140796699988186,108,0.002376821679858761,0.014433699999699456,0.0005543314413257724,,,,,
76204,121,76204,3231.4314017295837,76567,364.18672816540106,766,121,0,41.24787549986066,67.68611145019531,0.0,0.0,0.009783626274513593,0.030528899999808345,0.0024834904996954617,0.04002278901960951,0.04176910000023781,0.0006393065401237087,0.04128880800022671,47,0.0023751407843216536,0.016432699999768374,0.0006636500839414543,,,,,
78524,122,78524,3325.8194477558136,78890,1301.453695383149,2321,122,0,49.07951162838038,71.90218353271484,0.0,0.0,0.00954772012931475,0.022456099999999424,0.0022920748016682,0.04002753616379742,0.042394099999910395,0.0006194919702054664,0.04129141100026118,121,0.0023619090517196,0.01463789999979781,0.0005967059844532683,,,,,
79198,123,79198,3354.232399702072,79567,348.95600307427804,675,123,0,44.75265957706755,68.21063995361328,0.0,0.0,0.009437453560823148,0.024820599999657134,0.0021521077756645767,0.04002233813056165,0.0417210000000523,0.0005973831859205365,0.041214756000131275,29,0.002261081899091591,0.010954500000025291,0.0005133935363228052,,,,,
81490,124,81490,3447.4539699554443,81862,1302.2799595734707,2293,124,0,49.531307261614266,71.83363342285156,0.0,0.0,0.009555765095986025,0.025862899999992806,0.002132668693311281,0.04000803263525054,0.04405339999993885,0.0006284660570487627,0.041232279000032575,90,0.0022653160558430765,0.011573700000099052,0.00045456117996356063,-28.07454490661621,2.3227012157440186,0.00735123036429286,-3.4727702140808105,
82183,125,82183,3476.628012418747,82558,353.58320483266255,694,125,0,43.963734656955474,67.7986831665039,0.0,0.0,0.009635088167395599,0.020466100000248844,0.00223783427421651,0.040014937806634794,0.041864799999984825,0.0006143572958263148,0.04122749999996813,38,0.0022472559884640607,0.0036512000001494016,0.00036523959735715566,,,,,
84455,126,84455,3574.125436067581,84833,1298.1778990083649,2273,126,0,49.77843457339312,71.91929626464844,0.0,0.0,0.009815528829222677,0.12456029999975726,0.003925029116614692,0.04225118921654274,2.920842300000004,0.06644583426995954,0.041425184999789054,131,0.0024119978873270082,0.012891600000330072,0.0006500166076181895,,,,,
85126,127,85126,3602.4480469226837,85507,347.09270057644505,672,127,0,44.67232445846145,68.25800323486328,0.0,0.0,0.009638609836073706,0.030639200000223354,0.0024969100898907842,0.0400307183308433,0.04189809999979843,0.0006543643629369565,0.041386189999957426,56,0.002362694634865673,0.01581029999988459,0.0009185990563379888,,,,,
87412,128,87412,3695.465772628784,87796,1309.6270590940403,2287,128,0,49.78721609761909,71.86953735351562,0.0,0.0,0.009456103105862628,0.02330409999967742,0.002248216993725534,0.04003111071741195,0.04204009999966729,0.0006262617002920586,0.04132425000009334,132,0.0023350201662307923,0.012801200000012614,0.0004903166860401071,,,,,
88095,129,88095,3724.257622718811,88482,351.1204436787417,684,129,0,44.15112623069619,68.10572052001953,0.0,0.0,0.009449805710110452,0.019799800000328105,0.0021236260856471447,0.040029299267945705,0.04336220000004687,0.0006774879952022567,0.04145550000032926,40,0.0022226251830124565,0.013280099999974482,0.0005500785456340949,,,,,
90388,130,90388,3817.578701019287,90778,1302.3533442617015,2294,130,0,49.539504528206066,72.13899230957031,0.0,0.0,0.009415095115571967,0.02336009999999078,0.0020671173105858173,0.04003637130397583,0.04208840000001146,0.0006274576242380626,0.0413740159999179,136,0.0022765453990460024,0.015486499999951775,0.0005514337709153082,,,,,
91076,131,91076,3846.559414625168,91469,351.11515242158714,689,131,0,44.158416807216184,68.36827087402344,0.0,0.0,0.009725224127914692,0.016723600000204897,0.0023325492364506335,0.0400314806686013,0.041602400000101625,0.0006413189956411489,0.041357859000145256,47,0.0023537652616252755,0.008424699999977747,0.0004797486510983784,,,,,
92220,132,92220,3893.8165254592896,92616,566.3522628592681,1145,132,0,43.79419787918669,69.51983642578125,0.0,0.0,0.00992962998252416,0.03159249999998792,0.0025980962906283823,0.04002823889859182,0.04176060000008874,0.0006042437670699196,0.04132025999982488,58,0.0023973174825123417,0.015021200000319368,0.0006374573191609589,-31.064285278320312,-0.8914600610733032,0.006821612361818552,-2.8212666511535645,
93475,133,93475,3945.529027223587,93874,726.9568230803932,1256,133,0,50.30272448126499,71.8412857055664,0.0,0.0,0.009710938406372141,0.02288249999992331,0.0024489864824949826,0.04002314549801182,0.04200559999981124,0.0006350668447108563,0.04141963599986411,70,0.0024643580079683884,0.015438500000072963,0.0007210035437248454,,,,,
94175,134,94175,3975.0028281211853,94577,352.7815823235734,701,134,0,43.343755176936384,67.77448272705078,0.0,0.0,0.009778761714292159,0.016132500000367145,0.0024420696059612975,0.04002457957142984,0.041523099999722035,0.0006611104641852432,0.04128843499976029,51,0.0023692947142866876,0.004893499999980122,0.00047116428380525235,,,,,
96449,135,96449,4067.5839743614197,96854,1305.0582804767234,2275,135,0,49.88213833178711,71.92105102539062,0.0,0.0,0.009689850175899397,0.12431999999989785,0.003258493806583124,0.04003798465259974,0.1279882000003454,0.0022173652692137375,0.041383057999951234,132,0.00234812071239351,0.020053100000041013,0.0006744903643301143,,,,,
97129,136,97129,4096.224412918091,97537,348.98353191666206,681,136,0,44.51663184974674,67.79218292236328,0.0,0.0,0.009729481470585999,0.01674910000019736,0.002134838135722589,0.04002695941176305,0.041826599999694736,0.0006071277737716673,0.04119252100014819,34,0.0023557791176498913,0.020201299999826006,0.0010614297530995177,,,,,
99383,137,99383,4187.984333992004,99794,1309.0375504598244,2255,137,0,50.35204433876486,72.01978302001953,0.0,0.0,0.009620698225385122,0.024077899999610963,0.002162950787128686,0.04003306925465415,0.04249160000017582,0.0006327697816276822,0.041434740999566205,120,0.002295027018634575,0.017549899999721674,0.000527495856056912,,,,,
102312,138,102312,4306.760776996613,102726,1615.2408347702133,2930,138,0,48.06212874568283,71.71581268310547,0.0,0.0,0.009433078149538459,0.02009139999972831,0.0022928504866182374,0.040020884977797995,0.042433799999344046,0.0006222755862438637,0.041256683999999946,170,0.002382976647323637,0.018690500000047905,0.0007977913276299771,,,,,121.139
102495,139,102495,4315.517219781876,102912,31.60279304076723,184,139,0,15.845977712857268,26.024944305419922,0.0,121.139,0.009378279234987446,0.015104000000064843,0.0021804155186320316,0.0400559972677747,0.041406800000004296,0.0006230219438161731,0.04129255599995304,14,0.0024383191256639974,0.003950799999984156,0.00041579273604184846,,,,,
103176,140,103176,4344.226502418518,103596,350.33139029870694,682,140,0,44.245439601315134,68.59313201904297,0.0,121.139,0.009372099559444366,0.01600830000006681,0.0022538469805208003,0.04000533832599138,0.041521600000123726,0.0005954971612264897,0.04123493999959465,27,0.0023205414096916046,0.015016100000138977,0.0006722554810692973,,,,,
105459,141,105459,4437.111482143402,105882,1303.424964252797,2284,141,0,49.66374813177604,71.67867279052734,0.0,121.139,0.009288716776165173,0.02416429999993852,0.0020884821290406254,0.04002619421812184,0.041953700000703975,0.0006058789916371623,0.04128692600001158,108,0.002281943802015559,0.01295289999961824,0.0004137461889370777,,,,,
106134,142,106134,4465.581862211227,106560,348.9537416848386,676,142,0,45.12377533416581,67.73470306396484,0.0,121.139,0.00953072755554954,0.018841900000552414,0.0020936402657148333,0.04002888459259406,0.042251300000316405,0.0006702269573091551,0.04137110599991502,44,0.002247011407405942,0.004403500000080385,0.0003258401441936868,,,,,
107207,143,107207,4509.9747433662415,107636,543.6259039273835,1074,143,0,44.49393487574461,70.57634735107422,0.0,121.139,0.009496827213424508,0.027499300000272342,0.002098348335169486,0.04002092739981294,0.042287799999940034,0.0006432249384592803,0.04143767999947158,64,0.0022634955265402397,0.011202700000467303,0.0005262869364254917,,,,,
108503,144,108503,4563.310768842697,108935,755.9644597014956,1297,144,0,50.36200592881151,71.76982879638672,0.0,121.139,0.00958769552468898,0.1287665999998353,0.003967379858022494,0.040030540895064644,0.13234839999950054,0.002988657908505532,0.04139300499996352,85,0.0023640532407433585,0.014443300000493764,0.0005845908301342139,,,,,
109191,145,109191,4592.29573392868,109626,351.53660245551737,689,145,0,44.07712229180619,67.93031311035156,0.0,121.139,0.009945556976738105,0.01719980000052601,0.002360209012146568,0.04001713764533676,0.041790400000536465,0.0006425739475368349,0.04125578799962568,42,0.0024081015988216214,0.010953200000585639,0.0006093554721593684,,,,,
111571,146,111571,4689.08487200737,112009,1307.1161463025269,2381,146,0,47.656749190695066,72.29519653320312,0.0,121.139,0.0099528085714266,0.023009100000308536,0.0024620592118762335,0.04002691592436273,0.04208250000010594,0.000640165916834727,0.041331053000412794,148,0.002477331764695934,0.016547999999602325,0.0008669390550702416,,,,,
112293,147,112293,4719.420315980911,112734,361.6277886573665,723,147,0,43.13216866032084,68.029296875,0.0,121.139,0.009688285180063531,0.020567399999890768,0.0022851309712275196,0.04001855955678282,0.044432200000301236,0.000677929223633384,0.04142202600006385,42,0.0023764110803295452,0.011660500000289176,0.0005852500160000095,,,,,
114561,148,114561,4811.741097688675,115005,1295.1915487437946,2269,148,0,49.528784095935514,72.12335205078125,0.0,121.139,0.009624908950621673,0.024612899999738147,0.002169484976600918,0.04003538289241737,0.04553470000064408,0.000638443820181998,0.04143073299994285,119,0.0022913670634901843,0.029010000000198488,0.0008019093555448754,,,,,
115188,149,115188,4838.253366947174,115635,335.3478800532083,628,149,0,46.34107777832045,68.88008117675781,0.0,121.139,0.009535091706569703,0.0252928999998403,0.002171391844099048,0.04000245933012887,0.04182790000049863,0.000638758435364919,0.041374090000044814,32,0.0022402103668427795,0.0036135999998805346,0.00032810408869382465,,,,,
116218,150,116218,4880.920055627823,116668,533.3329991677165,1031,150,0,45.07781827484644,70.79791259765625,0.0,121.139,0.009286297864055439,0.0366809999995894,0.0021786741331987626,0.04001078514560663,0.04184540000005654,0.0006293202879339109,0.041295167000280346,49,0.0022620619417431194,0.01995809999971243,0.000918489051939716,,,,,
117530,151,117530,4934.856894254684,117983,789.4988807519944,1313,151,0,51.725315218899624,72.49005889892578,0.0,121.139,0.009757740624998061,0.018010299999332346,0.0023149478719957624,0.040001609222543505,0.04208730000027572,0.0006101109682745228,0.0413082919999215,51,0.0024421250762069265,0.010109299999385257,0.0005402141581553272,-32.839141845703125,2.2307112216949463,0.006567137315869331,-3.443849563598633,
120456,152,120456,5053.529855251312,120912,1652.1090892816105,2927,152,0,49.164437280724776,72.12107849121094,0.0,121.139,0.00954264716336871,0.0235739999998259,0.002320015287827327,0.040023887764878086,0.04491180000059103,0.0006536694999864763,0.04138277499987453,190,0.0023768403280943224,0.012953499999639462,0.0005096058264114779,,,,,744.451
121144,153,121144,5082.64230465889,121603,352.2727188668231,689,153,0,44.06397047506731,68.35701751708984,0.0,744.451,0.00969551279070079,0.021189099999901373,0.002358419267404794,0.04003600319769311,0.04221640000014304,0.0006418506418797951,0.041414901999824,43,0.0023521260174191433,0.006857800000034331,0.0004653551128627723,,,,,
123377,154,123377,5173.510621547699,123839,1315.2747421259273,2234,154,0,50.78196368684454,72.36637878417969,0.0,744.451,0.009404803448274851,0.025942399999621557,0.0020500144803825217,0.04001437210032106,0.04242849999991449,0.0006368851948514396,0.041369735999796826,117,0.00226818723690593,0.01835690000007162,0.0006440311865120188,,,,,
124073,155,124073,5202.801381349564,124538,352.26635772279445,697,155,0,43.54932430734503,68.2729721069336,0.0,744.451,0.00953394224137648,0.018883300000197778,0.002137586786042522,0.040016158908047564,0.04267459999937273,0.0006425010512066458,0.041285714999958145,41,0.002244397557488214,0.008566800000153307,0.00045047462682697924,,,,,
126309,156,126309,5293.817386388779,126777,1313.1906051784201,2237,156,0,50.691451203045716,72.1624984741211,0.0,744.451,0.009582062969589378,0.01852919999964797,0.0022361469814767857,0.04002390228086488,0.04540309999993042,0.0006384293061868155,0.041306094999936246,118,0.0023603655634930887,0.01461129999916011,0.000649119860143538,,,,,
126996,157,126996,5322.762665510178,127467,355.19309993444693,688,157,0,44.404962944044684,68.78660583496094,0.0,744.451,0.0098341262008834,0.023682500000177242,0.0024995722006852235,0.04002587569141352,0.041533999999955995,0.0006310764446562369,0.041339869999737856,45,0.0023947752547554303,0.019849499999509135,0.0008192880999824729,,,,,
129232,158,129232,5413.791788339615,129706,1308.4045261140984,2237,158,0,50.611546775300994,72.59310913085938,0.0,744.451,0.009612651923083106,0.02377850000084436,0.002372765694871354,0.040029178309472696,0.04204389999995328,0.0006323927349513894,0.04139787500007515,130,0.002423087298733067,0.014401200000065728,0.0007062782108695833,,,,,
132106,159,132106,5530.358023643494,132583,1673.5647423052815,2875,159,0,50.07159326020183,72.55716705322266,0.0,744.451,0.009409245407092289,0.027271900000414462,0.002100051585378437,0.04001990608906554,0.04226739999921847,0.0006268385629261295,0.04131534999935866,151,0.0023064139874682038,0.016032099999392813,0.0005765560149646818,,,,,477.262
132793,160,132793,5559.309883356094,133273,354.3108275896816,688,160,0,44.17480433310469,68.9141616821289,0.0,477.262,0.00970694832606104,0.028345799999442534,0.002225862821287064,0.04003918937411242,0.04166059999988647,0.0006201934689843653,0.04129831599982935,37,0.0023530199417862822,0.01797320000059699,0.0009931292652976909,,,,,
135053,161,135053,5651.287627220154,135536,1314.6000752178782,2261,161,0,50.20764528962245,72.6263427734375,0.0,477.262,0.009621139247786561,0.12525780000032682,0.003285171203448344,0.04002882685839143,0.1280270000006567,0.0021743186823360077,0.04129385000012917,100,0.0023491632743209054,0.016933399999288667,0.0005650544148878908,,,,,
135718,162,135718,5679.361813545227,136204,352.9350683930292,666,162,0,45.394469759949395,68.44127655029297,0.0,477.262,0.009635933834594235,0.021709000000555534,0.002396545256662657,0.04002438481200894,0.04209519999949407,0.0006335980603636576,0.041397476000020104,41,0.002354310676710703,0.009457999999540334,0.0005708687165819703,,,,,
137951,163,137951,5770.234794616699,138440,1322.2427560194033,2234,163,0,50.77981216407595,72.57147979736328,0.0,477.262,0.009682032915353678,0.027012999999897147,0.0024333659074786858,0.0400199551276189,0.04182020000007469,0.0006284342516619349,0.041280123999968055,116,0.0024145336766667365,0.012984699999833538,0.0005344653115588218,,,,,
138633,164,138633,5798.973539590836,139125,353.83122902625394,683,164,0,44.41118456414206,68.7236099243164,0.0,477.262,0.009544610997073716,0.02264119999927061,0.0022131324725454316,0.040016430205269043,0.041948600000068836,0.0006291145683529499,0.04128499300009934,32,0.002299774780034104,0.007872000000133994,0.0005287435415952635,,,,,
139757,165,139757,5845.421290397644,140252,572.7835577791036,1125,165,0,44.87983553542818,70.6668930053711,0.0,477.262,0.00951262313168096,0.026528599999437574,0.002193365269895642,0.04003177411032472,0.0422960999994757,0.000632502992204274,0.04141069999997853,61,0.002270084697503336,0.010006800000155636,0.0004521805413052873,,,,,
140994,166,140994,5896.384851694107,141492,732.8289182234549,1238,166,0,50.75728751798194,72.47022247314453,0.0,477.262,0.009597701778494928,0.026762299999973038,0.002102475631636386,0.04002184971706462,0.04274090000035358,0.0006163442983883919,0.04134861200025626,51,0.0023351866612920527,0.014093200000388606,0.0005282625409991368,,,,,
141668,167,141668,5924.813055276871,142169,355.65808612286025,675,167,0,44.889682725166416,68.76226043701172,0.0,477.262,0.009290410385761325,0.02210099999956583,0.002041741909852899,0.04003087581604335,0.04216619999988325,0.0006021172180625987,0.04124702999978581,28,0.0022674866468947014,0.007345699999859789,0.0003978144042607871,,,,,
143902,168,143902,6015.736288785934,144406,1320.4571253096703,2235,168,0,50.7919963884806,72.7633056640625,0.0,477.262,0.009750870546092758,0.025052900000446243,0.0023386176769066343,0.04001745984780245,0.04180629999973462,0.0006063257110380848,0.04129460999997718,107,0.0023967561772585662,0.011937100000068313,0.0005325799490757936,,,,,
144626,169,144626,6046.153275966644,145133,365.06666630363395,725,169,0,43.255827452590815,68.72525787353516,0.0,477.262,0.009976100414345367,0.027763099999901897,0.0024111420352862225,0.04002038135358414,0.04251470000053814,0.0006379018348677694,0.04127145199956431,40,0.0024015577348011235,0.009734500000377011,0.0005175973796229103,,,,,
146833,170,146833,6136.1652545928955,147343,1314.7432708641172,2208,170,0,50.95555602221134,72.54371643066406,0.0,477.262,0.009732177027634856,0.02589559999978519,0.0024380567399687877,0.040024467240596495,0.042073599999639555,0.0006368941538479519,0.04137566400051582,119,0.0024029308563508506,0.017330200000287732,0.0006867709217065308,,,,,
